tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent,clusters
51.0,"Paradise, CA",1.07e+18,"thank you to everyone and your continued support is so appreciated. please share this post joshua and jennifee have a long road ahead of them!!! @paradise, california https://www.instagram.com/p/bqkxzxrgcfu/?utm_source=ig_twitter_share&amp;igshid=1hj2vv9l7mln7",2018-11-24 15:35:31+00:00,,Coastal_Compass,,0,0,https://twitter.com/Coastal_Compass/status/1066354635517161473,24,15,35,1,1,"Thank you to everyone and your continued support is so appreciated. Please share this post Joshua and Jennifee have a long road ahead of them!!! @Paradise, California ",0,"Paradise, CA",1.0,0
352.0,"Paradise, CA",1.06e+18,"thank you to everyone who has purchased items to help support my dad and stepmom who lost everything in the fire that devastated paradise, california. so far in just a few hours i’ve… https://www.instagram.com/p/bqqxsyeff2d/?utm_source=ig_twitter_share&amp;igshid=ezs024g59z0n",2018-11-17 00:57:02+00:00,,LollyJoLolli,,0,0,https://twitter.com/LollyJoLolli/status/1063596841336545280,17,0,57,1,1,"Thank you to everyone who has purchased items to help support my dad and stepmom who lost everything in the fire that devastated Paradise, California. So far in just a few hours I’ve… ",1,"Paradise, CA",0.0,0
69.0,"Paradise, CA",1.07e+18,thanks to @iloveomfoods ・・・ saturday nov 24 at om foods - 200 free meals to all the survivors from the camp fire!! - we will serve a vegan meal to all those affected by the camp fire. -… https://www.instagram.com/p/bqirqkcnpgu/?utm_source=ig_twitter_share&amp;igshid=pph6r1ksz59m,2018-11-23 23:47:07+00:00,,chicovegan,@iloveomfoods,0,0,https://twitter.com/chicovegan/status/1066115962343174144,23,23,47,1,1,Thanks to @iloveomfoods ・・・ Saturday Nov 24 at OM FOODS - 200 free meals to all the survivors from the Camp Fire!! - We will serve a vegan meal to all those affected by the Camp Fire. -… ,2,"Chico, CA",1.0,0
91.0,"Paradise, CA",1.07e+18,thanksgiving dinner [lunch] at the emergency small animal shelter where the campfire fire rescued unclaimed/stray dogs are cared for at chico municipal airport. a shout out to world… https://www.instagram.com/p/bqgewksdhwa/?utm_source=ig_twitter_share&amp;igshid=1ltqkj9rtpml9,2018-11-23 03:18:20+00:00,,freddiebphoto,,0,0,https://twitter.com/freddiebphoto/status/1065806729093492736,23,3,18,1,1,Thanksgiving dinner [lunch] at the emergency small animal shelter where the Campfire fire rescued unclaimed/stray dogs are cared for at Chico Municipal airport. A shout out to World… ,2,"Chico, CA",1.0,0
364.0,"Paradise, CA",1.06e+18,"that’s my story, and i’m sticking to it. and if anyone can name the crop in this photo, you win a prize. #californiagrown #fire #vegan #vegetarian #sustainable #growyourown #thanksgiving… https://www.instagram.com/p/bqp5vmfhulx/?utm_source=ig_twitter_share&amp;igshid=ygcmgyg9x4ig",2018-11-16 16:48:08+00:00,#californiagrown #fire #vegan #vegetarian #sustainable #growyourown #thanksgiving,CaliAnastasia,,0,1,https://twitter.com/CaliAnastasia/status/1063473807476834304,16,16,48,1,1,"That’s my story, and I’m sticking to it. And if anyone can name the crop in this photo, you win a prize. #californiagrown #fire #vegan #vegetarian #sustainable #growyourown #thanksgiving… ",1,"Chico, CA",0.0,0
101.0,"Oroville, CA",1.06e+18,"the @nbcbayarea &amp; @telemundo48 crew ready for our #campfire coverage for the day &amp; night. @gridley, california https://www.instagram.com/p/bqnch83agtt/?utm_source=ig_twitter_share&amp;igshid=12xw9v5jz1ezr",2018-11-15 17:54:20+00:00,#CampFire,abrenderT48,@nbcbayarea @Telemundo48,0,0,https://twitter.com/abrenderT48/status/1063128078359150593,15,17,54,1,1,"The @NBCBayArea &amp; @Telemundo48 crew ready for our #CampFire coverage for the day &amp; night. @Gridley, California ",1,"Gridley, CA",1.0,0
642.0,"Paradise, CA",1.06e+18,"the #campfire 9 nov 2018. #calfire @paradise, california https://www.instagram.com/p/bqaaehrasmw/?utm_source=ig_twitter_share&amp;igshid=y26nadxqj8sb",2018-11-10 16:24:01+00:00,#CampFire #CalFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1061293408235515904,10,16,24,1,1,"The #CampFire 9 NOV 2018. #CalFire @Paradise, California ",2,"Paradise, CA",1.0,0
728.0,"Paradise, CA",1.06e+18,the #campfire has already burned more than 30 sq miles and continues to grow. for latest fire status: http://www.fire.ca.gov/current_incidents/incidentdetails/index/2277 #california… https://www.instagram.com/p/bp9dne3ho8p/?utm_source=ig_twitter_share&amp;igshid=2gwtyv7t1pis,2018-11-09 12:55:57+00:00,#CampFire #California,kaleb_haugen,,1,1,https://twitter.com/kaleb_haugen/status/1060878660490522624,9,12,55,1,1,The #CampFire has already burned more than 30 sq miles and continues to grow. For latest fire status:  #California… ,2,"Paradise, CA",0.0,0
509.0,"Paradise, CA",1.06e+18,"the #campfire rips through the town destroying everything but this untouched flag @paradise, california https://www.instagram.com/p/bqguslkhm7ifzn336c0sktjbh-juvcybjeiata0/?utm_source=ig_twitter_share&amp;igshid=7athtca1ayqy",2018-11-13 03:14:51+00:00,#campfire,Sharyorgey,,0,0,https://twitter.com/Sharyorgey/status/1062181971982499840,13,3,14,1,1,"The #campfire rips through the town destroying everything but this untouched flag @Paradise, California ",1,"Paradise, CA",0.0,0
417.0,Butte County,1.06e+18,"the air quality in butte county is apparently the worst in the world right now. this is the view from my parents' back porch, which normally looks over the lake and the lake and, to the… https://www.instagram.com/p/bqp660pa1jz/?utm_source=ig_twitter_share&amp;igshid=of988s1ze3u9",2018-11-16 16:58:21+00:00,,BurkholderAdam,,0,0,https://twitter.com/BurkholderAdam/status/1063476375481446400,16,16,58,1,1,"The air quality in Butte County is apparently the worst in the world right now. This is the view from my parents' back porch, which normally looks over the lake and the lake and, to the… ",0,"Oroville, CA",0.0,0
549.0,"Paradise, CA",1.06e+18,"the apocalyptic aftermath the day after the ""camp fire"" burned out of control on thursday, 11/8/2018 in paradise, ca. due to the time constraints of instagram… https://www.instagram.com/p/bqekn2bjb9nhoql6wi0ooo-dznl5bixmo1cyic0/?utm_source=ig_twitter_share&amp;igshid=1whng3zafw052",2018-11-12 07:42:48+00:00,,hawkbaitphoto,,0,1,https://twitter.com/hawkbaitphoto/status/1061887016013574144,12,7,42,1,1,"THE APOCALYPTIC aftermath the day after the ""Camp Fire"" burned out of control on Thursday, 11/8/2018 in Paradise, Ca. Due to the time constraints of Instagram… ",1,"Paradise, CA",0.0,0
704.0,"Paradise, CA",1.06e+18,"the camp fire exploded so quickly yesterday that it destroyed the equivalent of one football field every second. and it’s still growing. 70,000 acres burned and only 5% containment as of… https://www.instagram.com/p/bp-inolb03x/?utm_source=ig_twitter_share&amp;igshid=rz1c223mdeoy",2018-11-09 19:08:12+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1060972339670716416,9,19,8,1,1,"The Camp fire exploded so quickly yesterday that it destroyed the equivalent of one football field every second. And it’s still growing. 70,000 acres burned and only 5% containment as of… ",1,"Chico, CA",0.0,0
733.0,"Paradise, CA",1.06e+18,"the camp fire has spread to 18,000 acres and is now only 15 minutes from my location. #campfire #chico #calfire #forestfire #jamescoufalik @chico, california https://www.instagram.com/p/bp8bpusat4u/?utm_source=ig_twitter_share&amp;igshid=vdcvb2w7ess5",2018-11-09 03:17:09+00:00,#campfire #chico #calfire #forestfire #jamescoufalik,JamesCoufalik,,0,3,https://twitter.com/JamesCoufalik/status/1060733000940437509,9,3,17,1,1,"The Camp Fire has spread to 18,000 acres and is now only 15 minutes from my location. #campfire #chico #calfire #forestfire #jamescoufalik @Chico, California ",4,"Chico, CA",1.0,0
381.0,"Paradise, CA",1.06e+18,"the camp fire in northern california is the deadliest wildfire in the united states in a century, according to wildfire historians. as of thursday, nov. 15, 2018 cal fire says the camp… https://www.instagram.com/p/bqordoffbpm/?utm_source=ig_twitter_share&amp;igshid=1seqkfin5hwqv",2018-11-16 05:20:46+00:00,,dynaplug,,0,0,https://twitter.com/dynaplug/status/1063300823898189824,16,5,20,1,1,"The Camp Fire in Northern California is the deadliest wildfire in the United States in a century, according to wildfire historians. As of Thursday, Nov. 15, 2018 Cal Fire says the Camp… ",4,"Chico, CA",0.0,0
724.0,"Paradise, CA",1.06e+18,"the camp fire was reported to authorities shortly after 6:30 a.m. and had exploded to an estimated 20,000 acres by 7:06 p.m., fueled by steady winds and dry grass. cal fire officials said… https://www.instagram.com/p/bp9uxrmgdxz/?utm_source=ig_twitter_share&amp;igshid=19427j0z9ofsk",2018-11-09 15:22:20+00:00,,KareHauteklipps,,0,0,https://twitter.com/KareHauteklipps/status/1060915499024965632,9,15,22,1,1,"The Camp Fire was reported to authorities shortly after 6:30 a.m. and had exploded to an estimated 20,000 acres by 7:06 p.m., fueled by steady winds and dry grass. Cal Fire officials said… ",2,"Paradise, CA",0.0,0
744.0,"Paradise, CA",1.06e+18,"the color of the sun when your hometown is on fire. #thereisnofireseasonanymore #breathebreathe #iheartchico #campfire #nofilter @chico, california https://www.instagram.com/p/bp8eurmannh/?utm_source=ig_twitter_share&amp;igshid=vc9z0ducznju",2018-11-09 00:02:08+00:00,#ThereIsNoFireSeasonAnymore #Breathebreathe #Iheartchico #CampFire #nofilter,sarahebodnar,,1,0,https://twitter.com/sarahebodnar/status/1060683923280314369,9,0,2,1,1,"The color of the sun when your hometown is on fire. #ThereIsNoFireSeasonAnymore #Breathebreathe #Iheartchico #CampFire #nofilter @Chico, California ",3,"Chico, CA",1.0,0
285.0,"Paradise, CA",1.06e+18,the community-run outdoor shelter volunteers are trying to help evacuees relocate to shelters or anywhere outside of the cold. donations are no longer being accepted as volunteers… https://www.instagram.com/p/bqvsm8xbt6c/?utm_source=ig_twitter_share&amp;igshid=11ifral3ikle4,2018-11-18 23:07:16+00:00,,Enzomorotti,,0,0,https://twitter.com/Enzomorotti/status/1064293995277279232,18,23,7,1,1,The community-run outdoor shelter volunteers are trying to help evacuees relocate to shelters or anywhere outside of the cold. Donations are no longer being accepted as volunteers… ,1,"Chico, CA",1.0,0
411.0,"Paradise, CA",1.06e+18,the day our world in butte county changed forever. new post with links to donate to survivors of the camp fire on blog at link. #campfire2018 #campfireparadise #paradisestrong… https://www.instagram.com/p/bqnqmabhwzm/?utm_source=ig_twitter_share&amp;igshid=kh7xvlbjx0fg,2018-11-15 16:11:13+00:00,#CampFire2018 #campfireparadise #paradisestrong,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1063102129278275584,15,16,11,1,1,The day our world in Butte County changed forever. New post with links to donate to survivors of the Camp Fire on blog at link. #CampFire2018 #campfireparadise #paradisestrong… ,3,"Chico, CA",1.0,0
431.0,"Paradise, CA",1.06e+18,"the day our world in butte county changed. where to donate #campfire. a fresh blog post on curated travel at link and at @curatedtravelhl. #chicoca #chicocalifornia #campfire2018 @chico,… https://www.instagram.com/p/bqlku1gnx84/?utm_source=ig_twitter_share&amp;igshid=1fyasoqp2ezxi",2018-11-15 00:27:34+00:00,#CampFire #chicoca #chicocalifornia #campfire2018,CuratedTravelHL,@CuratedTravelHL,1,1,https://twitter.com/CuratedTravelHL/status/1062864649886949377,15,0,27,1,1,"The day our world in Butte County changed. Where to donate #CampFire. A fresh blog post on Curated Travel at link and at @CuratedTravelHL. #chicoca #chicocalifornia #campfire2018 @Chico,… ",2,"Chico, CA",1.0,0
156.0,"Paradise, CA",1.07e+18,"the first rain of the season has never felt so good!! today, the smoke seems a little better and we can see a slight outline of the foothills in the distance it smells like a… https://www.instagram.com/p/bqc7ulgn5ag/?utm_source=ig_twitter_share&amp;igshid=1w1csw1bgl7uc",2018-11-21 18:12:02+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1065306858330746880,21,18,12,1,1,"The first rain of the season has never felt so good!! Today, the smoke seems a little better and we can see a slight outline of the foothills in the distance It smells like a… ",1,"Chico, CA",0.0,0
242.0,"Paradise, CA",1.06e+18,"the first time seeing blue back in the sky since the #campfire happened @chico, california https://www.instagram.com/p/bqx1ueegkxa/?utm_source=ig_twitter_share&amp;igshid=1m5j78xtna3k9",2018-11-19 18:43:22+00:00,#campfire,angiepangie486,,0,0,https://twitter.com/angiepangie486/status/1064589969598103554,19,18,43,1,1,"The first time seeing blue back in the sky since the #campfire happened @Chico, California ",1,"Chico, CA",1.0,0
254.0,"Paradise, CA",1.06e+18,the ice cream truck would come down our street in paradise very often “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/bqxhk52lvzq/?utm_source=ig_twitter_share&amp;igshid=1kw6xw8d932ec,2018-11-19 15:48:27+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064545952210534401,19,15,48,1,1,The ice cream truck would come down our street in Paradise very often “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… ,1,"Paradise, CA",0.0,0
674.0,"Paradise, CA",1.06e+18,"the last 24 hrs have been hectic. we are good, houses and property are unscathed. thanks to all that have reached out and offered help/support. means a lot. but holy shit there’s a lot… https://www.instagram.com/p/bp-88qinsqr/?utm_source=ig_twitter_share&amp;igshid=1cb4tpbf0ojae",2018-11-10 02:48:56+00:00,,Marcus_Brown_,,1,0,https://twitter.com/Marcus_Brown_/status/1061088287950073856,10,2,48,1,1,"The last 24 hrs have been hectic. We are good, houses and property are unscathed. Thanks to all that have reached out and offered help/support. Means a lot. But holy shit there’s a lot… ",0,"Paradise, CA",1.0,0
465.0,"Paradise, CA",1.06e+18,the loss of lives is heartbreaking and the devastation is hard to fathom. your prayers are needed for the paradise community and the first responders who continue to work so hard.… https://www.instagram.com/p/bqjl9xffny0/?utm_source=ig_twitter_share&amp;igshid=12prgd8wn2t7,2018-11-14 02:12:36+00:00,,AaronComfortDog,,0,1,https://twitter.com/AaronComfortDog/status/1062528693711527936,14,2,12,1,1,The loss of lives is heartbreaking and the devastation is hard to fathom. Your prayers are needed for the Paradise community and the first responders who continue to work so hard.… ,0,"Chico, CA",0.0,0
276.0,"Paradise, CA",1.06e+18,"the men and women of #metrofire, both those deployed as well as those at home in #sacramento, are overwhelmed by the support from the #paradise, #magalia, #concow and other communities… https://www.instagram.com/p/bqwgvprf6jc/?utm_source=ig_twitter_share&amp;igshid=lbb9ayudmo1g",2018-11-19 02:37:08+00:00,#MetroFire #Sacramento #Paradise #Magalia #Concow,metrofirepio,,4,0,https://twitter.com/metrofirepio/status/1064346809420537857,19,2,37,1,1,"The men and women of #MetroFire, both those deployed as well as those at home in #Sacramento, are overwhelmed by the support from the #Paradise, #Magalia, #Concow and other communities… ",1,"Paradise, CA",1.0,0
479.0,"Paradise, CA",1.06e+18,"the moment the #paradise welcome sign burned to the ground. a man i interviewed shared this me. he took it as he drove out of town thursday afternoon, with fire on both sides of him...… https://www.instagram.com/p/bqif5ojnpkc/?utm_source=ig_twitter_share&amp;igshid=ncje2pjqw4gm",2018-11-13 19:47:31+00:00,#Paradise,LemorAbrams,,0,0,https://twitter.com/LemorAbrams/status/1062431785387286529,13,19,47,1,1,"The moment the #Paradise welcome sign burned to the ground. A man I interviewed shared this me. He took it as he drove out of town Thursday afternoon, with fire on both sides of him...… ",1,"Chico, CA",1.0,0
553.0,"Paradise, CA",1.06e+18,"the nevada county fire department rescued this singed and very grumpy buddy from the #campfire. if you are physically able to help some animals, do it! fostering for your local shelters… https://www.instagram.com/p/bqebensgqyx/?utm_source=ig_twitter_share&amp;igshid=1tk16zkkh2xhf",2018-11-12 05:51:59+00:00,#campfire,sarahnatochenny,,2,1,https://twitter.com/sarahnatochenny/status/1061859128073773056,12,5,51,1,1,"The Nevada County Fire Department rescued this singed and very grumpy buddy from the #campfire. If you are physically able to help some animals, do it! Fostering for your local shelters… ",2,"Magalia, CA",0.0,0
481.0,"Paradise, CA",1.06e+18,the next best thing when i am not near is mini me. #calfire #calfirefirefighters #firefighter #campfire #hope #prayer #faith @silver dollar fair https://www.instagram.com/p/bqifjoyfptb/?utm_source=ig_twitter_share&amp;igshid=gs4uz7lpahl3,2018-11-13 19:41:01+00:00,#calfire #calfirefirefighters #firefighter #campfire #hope #prayer #faith,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1062430151844216832,13,19,41,1,1,The next best thing when I am not near is mini me. #calfire #calfirefirefighters #firefighter #campfire #hope #prayer #faith @Silver Dollar Fair ,4,"Chico, CA",1.0,0
729.0,"Paradise, CA",1.06e+18,"the progression of my day, minus me seeing the beginning of it on my drive to work at 7 am. please pray for my grandparents home and their lake. #campfire @mom's restaurant https://www.instagram.com/p/bp8z_mkhpju/?utm_source=ig_twitter_share&amp;igshid=ofle8mag0ra6",2018-11-09 06:52:13+00:00,#CampFire,amanda8969,,0,0,https://twitter.com/amanda8969/status/1060787122121125889,9,6,52,1,1,"The progression of my day, minus me seeing the beginning of it on my drive to work at 7 am. Please pray for my grandparents home and their lake. #CampFire @Mom's Restaurant ",1,"Chico, CA",1.0,0
153.0,"Paradise, CA",1.07e+18,"the rain has started in paradise, ca. that’s good news and bad news #campfire @weatherchannel @paradise, california https://www.instagram.com/p/bqdgxyqhifz/?utm_source=ig_twitter_share&amp;igshid=cq5fglzso1lm",2018-11-21 19:55:14+00:00,#campfire,amlikethewind,@weatherchannel,0,0,https://twitter.com/amlikethewind/status/1065332830706778116,21,19,55,1,1,"The rain has started in Paradise, CA. That’s good news and bad news #campfire @weatherchannel @Paradise, California ",1,"Paradise, CA",0.0,0
36.0,"Paradise, CA",1.07e+18,the skies in chico are finally clear of smoke and we can breathe a little easier. it’s still hard to wrap our minds around all that has happened here in butte county in the last 2+ weeks… https://www.instagram.com/p/bqlfkzmnkod/?utm_source=ig_twitter_share&amp;igshid=16watcmye1jl5,2018-11-25 02:02:40+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1066512461443018752,25,2,2,1,1,The skies in Chico are finally clear of smoke and we can breathe a little easier. It’s still hard to wrap our minds around all that has happened here in Butte County in the last 2+ weeks… ,1,"Chico, CA",1.0,0
64.0,"Oroville, CA",1.06e+18,"the sky, cloaked in smoke, on the road to paradise, california. last time i saw something like this was during the burning season in the brazilian amazon. almost midday here, and the haze… https://www.instagram.com/p/bqvs8jsf4ed/?utm_source=ig_twitter_share&amp;igshid=16h18942iwunr",2018-11-18 19:10:58+00:00,,viaSimonRomero,,3,1,https://twitter.com/viaSimonRomero/status/1064234528095563777,18,19,10,1,1,"The sky, cloaked in smoke, on the road to Paradise, California. Last time I saw something like this was during the burning season in the Brazilian Amazon. Almost midday here, and the haze… ",1,"Oroville, CA",0.0,0
551.0,"Paradise, CA",1.06e+18,"the sun at noon over chico. #campfire #thecampfire #chico #forestfire #firesmoke #jamescoufalik @chico, california https://www.instagram.com/p/bqefd1thocr/?utm_source=ig_twitter_share&amp;igshid=1we5e4tfqa6un",2018-11-12 06:27:47+00:00,#campfire #thecampfire #chico #forestfire #firesmoke #jamescoufalik,JamesCoufalik,,1,0,https://twitter.com/JamesCoufalik/status/1061868137564393473,12,6,27,1,1,"The sun at noon over Chico. #campfire #thecampfire #chico #forestfire #firesmoke #jamescoufalik @Chico, California ",4,"Chico, CA",1.0,0
483.0,"Paradise, CA",1.06e+18,the sun will shine dear friends. hang tough #life #change #buttecountystrong #chico #paradise #love #campfire #california #wildfire #sunshine #lightwillcome #love… https://www.instagram.com/trudikrupocki/p/bqiduc1nw4r/?utm_source=ig_twitter_share&amp;igshid=mjx6i1xk0l0m,2018-11-13 19:28:30+00:00,#life #change #buttecountystrong #chico #paradise #love #campfire #california #wildfire #sunshine #lightwillcome #love,gratefulcake,,1,0,https://twitter.com/gratefulcake/status/1062427000575418368,13,19,28,1,1,The sun will shine dear friends. Hang tough #life #change #buttecountystrong #chico #paradise #love #campfire #california #wildfire #sunshine #lightwillcome #love… ,2,"Chico, CA",1.0,0
255.0,"Paradise, CA",1.06e+18,the view from lookout point “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see… https://www.instagram.com/p/bqxg11vfmfe/?utm_source=ig_twitter_share&amp;igshid=f8vm8cq96j27,2018-11-19 15:44:26+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064544940447973376,19,15,44,1,1,The view from Lookout Point “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see… ,1,"Paradise, CA",0.0,1
760.0,"Paradise, CA",1.06e+18,"the view of the campfire in feather river canyon from our view in canyon oaks. paradise is being evacuated. stay safe friends! #wildfire #chicoca #paradisecanada #campfire2018 @chico,… https://www.instagram.com/p/bp7bppahmf7/?utm_source=ig_twitter_share&amp;igshid=122rv6vb6k70v",2018-11-08 18:00:17+00:00,#wildfire #chicoca #paradisecanada #campfire2018,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1060592862394544128,8,18,0,1,1,"The view of the Campfire in Feather River Canyon from our view in Canyon Oaks. Paradise is being evacuated. Stay safe friends! #wildfire #chicoca #paradisecanada #campfire2018 @Chico,… ",4,"Chico, CA",1.0,0
568.0,"Paradise, CA",1.06e+18,"the water tankers have been coming every few minutes all day being on the north side of chico, only two minutes from the airport, we’ve heard them landing and taking off all day.… https://www.instagram.com/p/bqd3zs9hdmh/?utm_source=ig_twitter_share&amp;igshid=bezb65c8wf9v",2018-11-12 00:40:24+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1061780716587909120,12,0,40,1,1,"The water tankers have been coming every few minutes all day Being on the north side of Chico, only two minutes from the airport, we’ve heard them landing and taking off all day.… ",0,"Chico, CA",0.0,0
720.0,"Paradise, CA",1.06e+18,there are not enough words to say how very sad i am for this little california town...paradise. this town is completely gone. literally fire speed through this town like a locomotive.… https://www.instagram.com/p/bp9yd_zfu0x/?utm_source=ig_twitter_share&amp;igshid=ee12dmtllsmj,2018-11-09 15:58:12+00:00,,RobynYednock,,0,0,https://twitter.com/RobynYednock/status/1060924524097626112,9,15,58,1,1,There are not enough words to say how very sad I am for this little California town...Paradise. This town is completely gone. Literally fire speed through this town like a locomotive.… ,1,"Paradise, CA",0.0,0
515.0,"Paradise, CA",1.06e+18,"there are so many firefighters working so hard in butte county. #campfire #buttecountyfire #paradise #oroville #chico #staysafe #firefighter #calfire @chico, california https://www.instagram.com/p/bqgj2otlrpk/?utm_source=ig_twitter_share&amp;igshid=z0jevsjfhmvb",2018-11-13 01:43:37+00:00,#campfire #buttecountyfire #paradise #oroville #chico #staysafe #firefighter #calfire,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1062159013197086722,13,1,43,1,1,"There are so many firefighters working so hard in Butte County. #campfire #buttecountyfire #paradise #oroville #chico #staysafe #firefighter #calfire @Chico, California ",5,"Chico, CA",1.0,0
38.0,"Paradise, CA",1.07e+18,"there is no one image, no single story that could encapsulate all we saw in paradise, ca. @jmichaelsnews @weatherchannel #campfire @paradise, california https://www.instagram.com/p/bqlasp1bph7/?utm_source=ig_twitter_share&amp;igshid=ughofomqh72u",2018-11-25 01:20:21+00:00,#campfire,amlikethewind,@JMichaelsNews @weatherchannel,1,0,https://twitter.com/amlikethewind/status/1066501811522162688,25,1,20,1,1,"There is no one image, no single story that could encapsulate all we saw in Paradise, CA. @jmichaelsnews @weatherchannel #campfire @Paradise, California ",1,"Paradise, CA",1.0,0
721.0,"Paradise, CA",1.06e+18,"there's something reassuring about taking refuge from a fire in the residence of a firefighter. @chico, california https://www.instagram.com/p/bp9yukqhe-m/?utm_source=ig_twitter_share&amp;igshid=nyjvzzat3nh1",2018-11-09 15:56:58+00:00,,PastorAndrewMcH,,0,0,https://twitter.com/PastorAndrewMcH/status/1060924215493386241,9,15,56,1,1,"There's something reassuring about taking refuge from a fire in the residence of a firefighter. @Chico, California ",2,"Chico, CA",0.0,0
762.0,"Paradise, CA",1.06e+18,"these are not clouds ladies and gentlemen, this is smoke! and this is my home at 7am a fire started in the feather river canyon, and has quickly grown to over 1000 acres in under an… https://www.instagram.com/p/bp7zyrnfu4s/?utm_source=ig_twitter_share&amp;igshid=o3bkpe9nd4hb",2018-11-08 17:40:32+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1060587888654483456,8,17,40,1,1,"These are not clouds ladies and gentlemen, THIS IS SMOKE! And this is my home At 7am a fire started in the Feather River canyon, and has quickly grown to over 1000 acres in under an… ",2,"Chico, CA",1.0,0
343.0,"Paradise, CA",1.06e+18,"these california wildfires have now claimed 71 lives so far and over 1,011 people are now missing as of tonight. #heartwrenching #california #wildfires #ca… https://www.instagram.com/p/bqq-zmpbey9a4tmbucftc7rreamkpoccm6l5zs0/?utm_source=ig_twitter_share&amp;igshid=1lszztw59cemi",2018-11-17 02:51:40+00:00,#heartwrenching #california #wildfires #ca,michaelbland71,,0,0,https://twitter.com/michaelbland71/status/1063625692485582848,17,2,51,1,1,"These California wildfires have now claimed 71 lives so far and over 1,011 people are now missing as of tonight. #heartwrenching #california #wildfires #ca… ",2,"Paradise, CA",0.0,0
678.0,"Paradise, CA",1.06e+18,"thick smoke settles over chico california as the camp fire continues to blaze in the hills. #chico #california #buttecounty #530 #campfire #calfire #camp #fire @chico, california https://www.instagram.com/p/bp-yxylniod/?utm_source=ig_twitter_share&amp;igshid=mqseg6mtmcay",2018-11-10 01:20:07+00:00,#chico #california #buttecounty #campfire #calfire #camp #fire,defect_detector,,0,0,https://twitter.com/defect_detector/status/1061065934968905728,10,1,20,1,1,"Thick smoke settles over Chico California as the Camp Fire continues to blaze in the hills. #chico #california #buttecounty #530 #campfire #calfire #camp #fire @Chico, California ",5,"Chico, CA",1.0,0
154.0,"Paradise, CA",1.07e+18,thinking of pulga today. and all of california. #flameandstone #pulga #pulgajade #california #californiafires #townofpulga #campfire be safe buttsieboo you’re on my mind. @town of… https://www.instagram.com/p/bqdajhegd7q/?utm_source=ig_twitter_share&amp;igshid=1bgnr36akrx8b,2018-11-21 18:59:01+00:00,#flameandstone #pulga #pulgajade #california #californiafires #townofpulga #campfire,flameandstone,,0,0,https://twitter.com/flameandstone/status/1065318684837728257,21,18,59,1,1,Thinking of Pulga today. And all of California. #flameandstone #pulga #pulgajade #california #californiafires #townofpulga #campfire Be safe buttsieboo you’re on my mind. @Town of… ,2,"Paradise, CA",1.0,0
614.0,"Paradise, CA",1.06e+18,"this doesn’t do justice to the smoke in the air. however, at this moment in the mist of natural disaster and a hateful political climate- i’ve seen the best of… https://www.instagram.com/p/bqbjy5hnuvszrzi7c6sbamcqzluu4udkgrivem0/?utm_source=ig_twitter_share&amp;igshid=vbpt2hiigp4s",2018-11-11 03:03:24+00:00,,Nicolefoxunh,,0,0,https://twitter.com/Nicolefoxunh/status/1061454315129311233,11,3,3,1,1,"This doesn’t do justice to the smoke in the air. However, at this moment in the mist of natural disaster and a hateful political climate- I’ve seen The best of… ",1,"Chico, CA",0.0,0
458.0,"Paradise, CA",1.06e+18,"this dude that been keeping me sane during all of my work following the #campfire. incredibly appreciative to have him here with me @chico, california https://www.instagram.com/p/bqjjnhrnfzu/?utm_source=ig_twitter_share&amp;igshid=tvhiynlsfi93",2018-11-14 05:39:13+00:00,#CampFire,robertmaxrees,,0,0,https://twitter.com/robertmaxrees/status/1062580692968718337,14,5,39,1,1,"This dude that been keeping me sane during all of my work following the #CampFire. Incredibly appreciative to have him here with me @Chico, California ",1,"Chico, CA",1.0,0
