tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
283,"Paradise, CA",1.06E+18,Our first sliver of a sunset here in Chico since the #campfireparadise erupted 10 days ago. The air is starting to clear a bit and we are breathing easier. My favorite poolboy couldn’t… https://www.instagram.com/p/BqV6GC7nWYh/?utm_source=ig_twitter_share&amp;igshid=14fc3bwa2s417,2018-11-19 00:46:34+00:00,#campfireparadise,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1064318983887880192,19,0,46,1,1,Our first sliver of a sunset here in Chico since the #campfireparadise erupted 10 days ago. The air is starting to clear a bit and we are breathing easier. My favorite poolboy couldn’t…,1,"Chico, CA",1
329,"Paradise, CA",1.06E+18,"Our hearts are broken and our thoughts and prayers go out to those experiencing the incredible devastation and loss from the Camp Fire. We knew the impact was significant, but we had… https://www.instagram.com/p/BqSUFRPhOEh/?utm_source=ig_twitter_share&amp;igshid=17d01jkd6tucr",2018-11-17 16:23:07+00:00,,rosevilleyamaha,,0,0,https://twitter.com/rosevilleyamaha/status/1063829897943101441,17,16,23,1,1,"Our hearts are broken and our thoughts and prayers go out to those experiencing the incredible devastation and loss from the Camp Fire. We knew the impact was significant, but we had…",0,"Paradise, CA",0
699,"Paradise, CA",1.06E+18,"Our home away from home when we visited our Dad/Papa Paul.... gone. #paradisestrong #campfire #ponderosagardensinn @Paradise, California https://www.instagram.com/p/Bp-K9GCFXfqauMqVgfTb6GIEBb0Z5zl8H5Rw-g0/?utm_source=ig_twitter_share&amp;igshid=1me7dz04earsd",2018-11-09 19:32:10+00:00,#paradisestrong #campfire #ponderosagardensinn,crappyprplscion,,0,0,https://twitter.com/crappyprplscion/status/1060978372216606725,9,19,32,1,1,"Our home away from home when we visited our Dad/Papa Paul.... gone. #paradisestrong #campfire #ponderosagardensinn @Paradise, California",1,"Paradise, CA",1
393,"Paradise, CA",1.06E+18,"Our Sister, who is also a teacher in #Paradise, returned from being evacuated from the #CampFire to find her home completely GONE. Her dog and boys are… https://www.instagram.com/p/BqOE9A0FikCGvwV_x_pdMmzakXFqyXoZ1Rzxkc0/?utm_source=ig_twitter_share&amp;igshid=1dtem30vdorjn",2018-11-15 23:47:32+00:00,#Paradise #CampFire,TimmyT_BeerMe,,2,1,https://twitter.com/TimmyT_BeerMe/status/1063216964473184257,15,23,47,1,1,"Our Sister, who is also a teacher in #Paradise, returned from being evacuated from the #CampFire to find her home completely GONE. Her dog and boys are…",2,"Paradise, CA",1
722,"Paradise, CA",1.06E+18,Our thoughts and prayers go out to our family and friends in Chico and Paradise. We hope everyone is safe and for our family and friends here in Santa Rosa stay safe. Store is open today… https://www.instagram.com/p/Bp9wkDDFP7z/?utm_source=ig_twitter_share&amp;igshid=pvxe4trbgzhv,2018-11-09 15:41:33+00:00,,ReStyleMP,,0,0,https://twitter.com/ReStyleMP/status/1060920335057465344,9,15,41,1,0,Our thoughts and prayers go out to our family and friends in Chico and Paradise. We hope everyone is safe and for our family and friends here in Santa Rosa stay safe. Store is open today…,0,"Chico, CA",1
696,"Paradise, CA",1.06E+18,"Outside our front door at 11:20am, it's like nighttime. #campfire @Chico, California https://www.instagram.com/p/Bp-Ly_WHvQt/?utm_source=ig_twitter_share&amp;igshid=poiiagxcj60o",2018-11-09 19:39:31+00:00,#campfire,Doug_Churchill,,0,0,https://twitter.com/Doug_Churchill/status/1060980222013640705,9,19,39,1,1,"Outside our front door at 11:20am, it's like nighttime. #campfire @Chico, California",1,"Chico, CA",1
89,"Paradise, CA",1.07E+18,"Paradise @Paradise, California https://www.instagram.com/p/BqgejArABQP9SMg0OSkFcwSCrbtVCOgSeHdHZM0/?utm_source=ig_twitter_share&amp;igshid=mupi1srzagzp",2018-11-23 03:41:18+00:00,,sallyshin,,2,0,https://twitter.com/sallyshin/status/1065812509800759296,23,3,41,1,0,"Paradise @Paradise, California",0,"Paradise, CA",1
643,"Paradise, CA",1.06E+18,"Paradise is on fire. There has been a mandatory evacuation. 10 acres of wild fire so far. This is from my driveway, no filter. When we woke up the smoke was… https://www.instagram.com/p/Bp7XuRglgmFHlTJcgoPjtE_qxbTJNk53aKqgXw0/?utm_source=ig_twitter_share&amp;igshid=vnwwwnt29uy6",2018-11-10 16:15:24+00:00,,BristolPistolTN,,0,0,https://twitter.com/BristolPistolTN/status/1061291240044539904,10,16,15,1,1,"Paradise is on fire. There has been a mandatory evacuation. 10 acres of wild fire so far. This is from my driveway, no filter. When we woke up the smoke was…",2,"Paradise, CA",1
252,"Paradise, CA",1.06E+18,Paradise Lake and my favorite mtb bike “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/BqXhsaqlk2C/?utm_source=ig_twitter_share&amp;igshid=3b5f7v6hv0pu,2018-11-19 15:51:56+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064546826009878528,19,15,51,1,1,Paradise Lake and my favorite mtb bike “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could…,1,"Magalia, CA",1
122,"Paradise, CA",1.07E+18,Paradise Lake running trails Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we… https://www.instagram.com/p/BqfK0qCFVzN/?utm_source=ig_twitter_share&amp;igshid=188r1050sulmp,2018-11-22 15:05:57+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065622418692157441,22,15,5,1,1,Paradise Lake running trails Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we…,1,"Magalia, CA",1
120,"Paradise, CA",1.07E+18,Paradise Lake trail Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/BqfLoc2FYvO/?utm_source=ig_twitter_share&amp;igshid=5v94dcvbv2fy,2018-11-22 15:13:35+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065624340014747648,22,15,13,1,1,Paradise Lake trail Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could…,1,"Paradise, CA",1
601,"Paradise, CA",1.06E+18,"Paradise lost. Fire insatiable. California burning. #californiafires • #smokeinthesky • #swallowedinbrown • @Paradise, California https://www.instagram.com/p/BqB2xHnlXPJ/?utm_source=ig_twitter_share&amp;igshid=1a86wth4da629",2018-11-11 05:52:59+00:00,#californiafires #smokeinthesky #swallowedinbrown,SDGLowEnd,,0,0,https://twitter.com/SDGLowEnd/status/1061496993434849280,11,5,52,1,1,"Paradise lost. Fire insatiable. California burning. #californiafires • #smokeinthesky • #swallowedinbrown • @Paradise, California",3,"Paradise, CA",0
455,"Paradise, CA",1.06E+18,"PARADISE REUNION: A heartwarming update to the injured cat that was rescued by albanyfire1869 firefighters off of Skyway Saturday morning in #Paradise. The cat, named Charlie, was finally… https://www.instagram.com/p/BqJpvkGHavl/?utm_source=ig_twitter_share&amp;igshid=qieslugiqilw",2018-11-14 06:32:49+00:00,#Paradise,Carlos_Saucedo,,1,1,https://twitter.com/Carlos_Saucedo/status/1062594179627274241,14,6,32,1,1,"PARADISE REUNION: A heartwarming update to the injured cat that was rescued by albanyfire1869 firefighters off of Skyway Saturday morning in #Paradise. The cat, named Charlie, was finally…",1,"Paradise, CA",1
298,"Paradise, CA",1.06E+18,"Paradise, CA - November 17, 2018 The sun sets on another day in Paradise, California, bringing an end to our team’s efforts to locate human remains that may account for some of the… https://www.instagram.com/p/BqU_CArhUYw/?utm_source=ig_twitter_share&amp;igshid=k87wvvf5z8hz",2018-11-18 16:10:29+00:00,,TahoeMarmot,,0,0,https://twitter.com/TahoeMarmot/status/1064189107428040706,18,16,10,1,1,"Paradise, CA - November 17, 2018 The sun sets on another day in Paradise, California, bringing an end to our team’s efforts to locate human remains that may account for some of the…",0,"Paradise, CA",1
299,"Paradise, CA",1.06E+18,"Paradise, CA #nofilter #campfire @Paradise, California https://www.instagram.com/p/BqU8j_mBmW9/?utm_source=ig_twitter_share&amp;igshid=1lf4rxf86fp3p",2018-11-18 15:48:57+00:00,#nofilter #campfire,amlikethewind,,0,1,https://twitter.com/amlikethewind/status/1064183688613761024,18,15,48,1,1,"Paradise, CA #nofilter #campfire @Paradise, California",1,"Paradise, CA",1
390,"Paradise, CA",1.06E+18,"Paradise, CA. #campfire #buttecounty #cawildfires #paradise @Paradise, California https://www.instagram.com/p/BqOL3TkB13m/?utm_source=ig_twitter_share&amp;igshid=syccipwcbl4r",2018-11-16 00:50:35+00:00,#campfire #buttecounty #cawildfires #paradise,TheLisaHouck,,0,0,https://twitter.com/TheLisaHouck/status/1063232832007483393,16,0,50,1,1,"Paradise, CA. #campfire #buttecounty #cawildfires #paradise @Paradise, California",2,"Paradise, CA",1
194,"Paradise, CA",1.06E+18,"Paradise, California. 11/20/2018 @Paradise, California https://www.instagram.com/p/BqatD50lO8q/?utm_source=ig_twitter_share&amp;igshid=1wlfmdg03a66c",2018-11-20 21:29:25+00:00,,viaSimonRomero,,0,0,https://twitter.com/viaSimonRomero/status/1064994147172581376,20,21,29,1,0,"Paradise, California. 11/20/2018 @Paradise, California",0,"Paradise, CA",1
529,"Paradise, CA",1.06E+18,Part 1 Here is a clip from my interview on @actionnewsnow in case you missed it. Thank you to Debbie Cobb for having me and to Action News for bringing us all the latest information… https://www.instagram.com/p/BqFv3SphCBU/?utm_source=ig_twitter_share&amp;igshid=16v93tbw3j59t,2018-11-12 18:13:42+00:00,,ambersauer,@ActionNewsNow,0,0,https://twitter.com/ambersauer/status/1062045789592141825,12,18,13,1,0,Part 1 Here is a clip from my interview on @actionnewsnow in case you missed it. Thank you to Debbie Cobb for having me and to Action News for bringing us all the latest information…,0,"Paradise, CA",0
526,"Paradise, CA",1.06E+18,Part 2 Here is a clip from my interview on @actionnewsnow in case you missed it. Thank you to Debbie Cobb for having me and to Action News for bringing us all the latest information… https://www.instagram.com/p/BqFwudyhxNe/?utm_source=ig_twitter_share&amp;igshid=11stiwoyg7zt5,2018-11-12 18:18:38+00:00,,ambersauer,@ActionNewsNow,0,0,https://twitter.com/ambersauer/status/1062047031819206656,12,18,18,1,0,Part 2 Here is a clip from my interview on @actionnewsnow in case you missed it. Thank you to Debbie Cobb for having me and to Action News for bringing us all the latest information…,0,"Paradise, CA",0
525,"Paradise, CA",1.06E+18,Part 3 Here is a clip from my interview on @actionnewsnow in case you missed it. I will be posting the full 11 minute video on my YouTube channel http://www.youtube.com/ambaroni (link in… https://www.instagram.com/p/BqFx0OnhkHw/?utm_source=ig_twitter_share&amp;igshid=1hs8w2b99u6vo,2018-11-12 18:33:09+00:00,,ambersauer,@ActionNewsNow,0,1,https://twitter.com/ambersauer/status/1062050682361053185,12,18,33,1,0,Part 3 Here is a clip from my interview on @actionnewsnow in case you missed it. I will be posting the full 11 minute video on my YouTube channel  (link in…,0,"Paradise, CA",0
,"Paradise, CA",1.06E+18,"Part Two : Ringmaster & Lion. Who is wrangling who? #Halloween #DogsOfHalloween #Lion #Ringmaster #Circus @Chico, California https://www.instagram.com/p/Bpn25jNBtB2/?utm_source=ig_twitter_share&amp;igshid=s72rkm942vi9",2018-11-01 03:36:54+00:00,#Halloween #DogsOfHalloween #Lion #Ringmaster #Circus,myohmeggy,,0,0,https://twitter.com/myohmeggy/status/1057838869889122304,1,3,36,0,0,"Part Two : Ringmaster & Lion. Who is wrangling who? #Halloween #DogsOfHalloween #Lion #Ringmaster #Circus @Chico, California",0,"Chico, CA",1
,"Oroville, CA",1.06E+18,Paying it forward- “Friends helping Friends” fundraiser dinner we donated for #cascadefire #victims #lomarica -Super fun group #tastingroom #evoo #gourmet #menu #goodtimes #farmlife… https://www.instagram.com/p/Bpx9aLkFtJ-/?utm_source=ig_twitter_share&amp;igshid=1mok9ybiv78t1,2018-11-05 01:42:54+00:00,#cascadefire #victims #lomarica #tastingroom #evoo #gourmet #menu #goodtimes #farmlife,calolea,,1,0,https://twitter.com/calolea/status/1059259732190547968,5,1,42,0,1,Paying it forward- “Friends helping Friends” fundraiser dinner we donated for #cascadefire #victims #lomarica -Super fun group #tastingroom #evoo #gourmet #menu #goodtimes #farmlife…,1,"Oroville, CA",1
30,"Paradise, CA",1.07E+18,"Perspective on the Camp Fire. Hard to fathom... #CampFire2018 #theloveintheairisthickerthanthesmoke #ButteStrong @Chico, California https://www.instagram.com/p/Bql6SkonR8T/?utm_source=ig_twitter_share&amp;igshid=c6yghi0xsbag",2018-11-25 05:56:08+00:00,#CampFire2018 #theloveintheairisthickerthanthesmoke #ButteStrong,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1066571217224650752,25,5,56,1,1,"Perspective on the Camp Fire. Hard to fathom... #CampFire2018 #theloveintheairisthickerthanthesmoke #ButteStrong @Chico, California",2,"Chico, CA",0
681,"Paradise, CA",1.06E+18,PG&E Says It Had Problem Near Site of Camp Fire,2018-11-10 00:45:45+00:00,,FOX40,,2,0,https://twitter.com/FOX40/status/1061057288230879232,10,0,45,1,1,PG&E Says It Had Problem Near Site of Camp Fire,1,"Paradise, CA",0
576,"Paradise, CA",1.06E+18,"Please consider donating to this fund that will help students, displaced by the Camp Fire get back on their feet. The Camp Fire has destroyed 7000 homes, displacing thousands of people… https://www.instagram.com/p/BqDpAaEg-6l/?utm_source=ig_twitter_share&amp;igshid=23257fs45e1l",2018-11-11 22:30:59+00:00,,BBLmeister,,1,0,https://twitter.com/BBLmeister/status/1061748149553901568,11,22,30,1,1,"Please consider donating to this fund that will help students, displaced by the Camp Fire get back on their feet. The Camp Fire has destroyed 7000 homes, displacing thousands of people…",2,"Chico, CA",0
542,"Paradise, CA",1.06E+18,"Please copy and paste and post this to your news feed so it shows up as a current post! #campfire #californiafires @Magalia, California https://www.instagram.com/p/BqFaJoCB3H6/?utm_source=ig_twitter_share&amp;igshid=9ab8hukkr504",2018-11-12 14:59:45+00:00,#campfire #californiafires,JILLengelsen,,0,0,https://twitter.com/JILLengelsen/status/1061996980409458688,12,14,59,1,1,"Please copy and paste and post this to your news feed so it shows up as a current post! #campfire #californiafires @Magalia, California",2,"Magalia, CA",1
368,"Paradise, CA",1.06E+18,"please do what you can to help the victims of the #campfire in Paradise, CA...so many are left with nothing if you live in an area susceptible to wildfires “be ready” plan… https://www.instagram.com/p/BqP3GX6Fqnt/?utm_source=ig_twitter_share&amp;igshid=1xpsfnm37lkjl",2018-11-16 16:26:52+00:00,#campfire,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1063468456178315265,16,16,26,1,1,"please do what you can to help the victims of the #campfire in Paradise, CA...so many are left with nothing if you live in an area susceptible to wildfires “be ready” plan…",2,"Paradise, CA",1
586,"Paradise, CA",1.06E+18,PLEASE DONATE TO BUTTE COUNTY!!!! Our community has been devastated... evacuees are sleeping in cars and tents in parking lots all over Chico and neighboring towns. Shelters are at… https://www.instagram.com/p/BqDH2VRBMiJ/?utm_source=ig_twitter_share&amp;igshid=18jkvrpcs04pp,2018-11-11 17:41:19+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1061675249127903232,11,17,41,1,1,PLEASE DONATE TO BUTTE COUNTY!!!! Our community has been devastated... evacuees are sleeping in cars and tents in parking lots all over Chico and neighboring towns. Shelters are at…,1,"Chico, CA",0
574,"Durham, CA",1.06E+18,"Please help family in paradise who lost everything https://www.gofundme.com/6dta03s @Paradise, California https://www.instagram.com/p/BqFZqLqncgv/?utm_source=ig_twitter_share&amp;igshid=l00hiz3iekbl",2018-11-12 14:55:19+00:00,,micasabohemia,,0,0,https://twitter.com/micasabohemia/status/1061995864674197505,12,14,55,1,1,"Please help family in paradise who lost everything  @Paradise, California",0,"Paradise, CA",0
421,"Paradise, CA",1.06E+18,"Please say a prayer for my buddy and for the people who live in Butte County, California under FIRE. You can hear him in the video near his home. #buttefire #campfire #northerncalfire @… https://www.instagram.com/p/BqMPt76nsKG/?utm_source=ig_twitter_share&amp;igshid=smlmy1ac7uuz",2018-11-15 06:43:54+00:00,#buttefire #campfire #northerncalfire,vmanguyen,,1,0,https://twitter.com/vmanguyen/status/1062959359611887618,15,6,43,1,1,"Please say a prayer for my buddy and for the people who live in Butte County, California under FIRE. You can hear him in the video near his home. #buttefire #campfire #northerncalfire @…",3,"Paradise, CA",0
759,Butte County,1.06E+18,"Please share, you never know who may need the assistance @Oroville, California https://www.instagram.com/p/Bp-tHbGHs5J/?utm_source=ig_twitter_share&amp;igshid=65u62c3win3j",2018-11-10 00:30:40+00:00,,IeMVee,,1,0,https://twitter.com/IeMVee/status/1061053493396598784,10,0,30,1,1,"Please share, you never know who may need the assistance @Oroville, California",0,"Oroville, CA",1
485,"Paradise, CA",1.06E+18,"Please Share! Link on Profile. Let’s help Paradise!! 113,000 acres gone, and the whole city of homes burnt to the ground. We are a community, we are ONE. Let’s help those in need into… https://www.instagram.com/p/BqIT9LZlNxh/?utm_source=ig_twitter_share&amp;igshid=2raas3dvano7",2018-11-13 18:12:06+00:00,,A_V_A_Knight,,5,0,https://twitter.com/A_V_A_Knight/status/1062407773999321088,13,18,12,1,1,"Please Share! Link on Profile. Let’s help Paradise!! 113,000 acres gone, and the whole city of homes burnt to the ground. We are a community, we are ONE. Let’s help those in need into…",0,"Chico, CA",1
599,"Paradise, CA",1.06E+18,"Poor air quality remains a problem throughout parts of Northern California because of the #CampFire. More than 100,000 acres have burned since the wildfire broke out Thursday morning.… https://www.instagram.com/p/BqCHnAKHh_f/?utm_source=ig_twitter_share&amp;igshid=1ef56jw4l05oq",2018-11-11 08:19:54+00:00,#CampFire,Carlos_Saucedo,,2,1,https://twitter.com/Carlos_Saucedo/status/1061533967772352512,11,8,19,1,1,"Poor air quality remains a problem throughout parts of Northern California because of the #CampFire. More than 100,000 acres have burned since the wildfire broke out Thursday morning.…",1,"Paradise, CA",0
137,"Oroville, CA",1.06E+18,Poor air quality. Sad stories in #northerncalifornia Thanks #califirefighters @ButteCounty Fair https://www.instagram.com/antoine_noble/p/BqEPoGdnR5Y_HDRbR-Tm_ynYsdNMRQHlzEC3l80/?utm_source=ig_twitter_share&amp;igshid=1shl7q2ppkjwf,2018-11-12 04:20:26+00:00,#northerncalifornia #califirefighters,Antoine_Noble,,0,0,https://twitter.com/Antoine_Noble/status/1061836090825474048,12,4,20,1,1,Poor air quality. Sad stories in #northerncalifornia Thanks #califirefighters @ButteCounty Fair,1,"Gridley, CA",0
336,"Paradise, CA",1.06E+18,"Possibly the most hazardous show conditions I’ve ever been exposed to, but asilaydying, withintheruinsofficial, and @KingdomOfGiants lit up the stage at senatortheatre in #Chico tonight!… https://www.instagram.com/p/BqRdlAxBdPJ/?utm_source=ig_twitter_share&amp;igshid=1b18iolgs136c",2018-11-17 07:20:30+00:00,#Chico,kylejgabriel,@kingdomofgiants,0,0,https://twitter.com/kylejgabriel/status/1063693343538987009,17,7,20,1,1,"Possibly the most hazardous show conditions I’ve ever been exposed to, but asilaydying, withintheruinsofficial, and @KingdomOfGiants lit up the stage at senatortheatre in #Chico tonight!…",0,"Chico, CA",0
742,"Paradise, CA",1.06E+18,Pray for Paradise. This is the view from above our huller on Chico River Road in Chico. There are no words. #norcal #campfire #chicoca #paradiseca #wildfire #panorama #prayforparadise @… https://www.instagram.com/p/Bp8HNfIHNNB/?utm_source=ig_twitter_share&amp;igshid=1xo0pxo1yx5dz,2018-11-09 00:20:58+00:00,#norcal #campfire #chicoca #paradiseca #wildfire #panorama #prayforparadise,Corinnelizbeth,,0,0,https://twitter.com/Corinnelizbeth/status/1060688664542404608,9,0,20,1,1,Pray for Paradise. This is the view from above our huller on Chico River Road in Chico. There are no words. #norcal #campfire #chicoca #paradiseca #wildfire #panorama #prayforparadise @…,2,"Paradise, CA",1
397,"Paradise, CA",1.06E+18,"Pray for the Firemen, Police, National Guard & all those fighting the fires & involved with #California #woolseyfire @Paradise, California https://www.instagram.com/p/BqN5fk8AAvQBedpPkwx4YrVSQ25do0mhhbcjGw0/?utm_source=ig_twitter_share&amp;igshid=1lrdua9s0kftc",2018-11-15 22:07:24+00:00,#California #woolseyfire,EliseAloha,,0,0,https://twitter.com/EliseAloha/status/1063191762569707521,15,22,7,1,1,"Pray for the Firemen, Police, National Guard & all those fighting the fires & involved with #California #woolseyfire @Paradise, California",1,"Paradise, CA",1
395,"Paradise, CA",1.06E+18,"Pray for the Firemen, Police, National Guard, all those fighting the fires & there having to evacuate, endure loss & still have hope #woolseyfire #psalms23 @… https://www.instagram.com/p/BqOAXvCg8pxcw5fC0tCIb_k-hkTLXbMNiuhaxQ0/?utm_source=ig_twitter_share&amp;igshid=bsly50yazo24",2018-11-15 23:15:00+00:00,#woolseyfire #psalms23,EliseAloha,,0,0,https://twitter.com/EliseAloha/status/1063208774880686080,15,23,15,1,1,"Pray for the Firemen, Police, National Guard, all those fighting the fires & there having to evacuate, endure loss & still have hope #woolseyfire #psalms23 @…",1,"Paradise, CA",0
396,"Paradise, CA",1.06E+18,"Pray for the Firemen, Police, National Guard, all those fighting the fires & there having to evacuate, endure loss & still have hope #woolseyfire #psalms23… https://www.instagram.com/p/BqOAXvCg8pxcw5fC0tCIb_k-hkTLXbMNiuhaxQ0/?utm_source=ig_twitter_share&amp;igshid=1lxnx7i4vhpax",2018-11-15 23:07:31+00:00,#woolseyfire #psalms23,EliseAloha,,0,0,https://twitter.com/EliseAloha/status/1063206891847864321,15,23,7,1,1,"Pray for the Firemen, Police, National Guard, all those fighting the fires & there having to evacuate, endure loss & still have hope #woolseyfire #psalms23…",1,"Paradise, CA",0
301,"Paradise, CA",1.06E+18,PRESIDENTIAL VISIT: @realdonaldtrump toured areas impacted by the #CampFire in Butte County. His motorcade was greeted by supporters and some protesters. Took these images while #Trump was… https://www.instagram.com/p/BqUFyFPD1xw/?utm_source=ig_twitter_share&amp;igshid=3h9wpt4zpdlq,2018-11-18 07:50:14+00:00,#CampFire #Trump,Carlos_Saucedo,@realDonaldTrump,1,1,https://twitter.com/Carlos_Saucedo/status/1064063215678775296,18,7,50,1,1,PRESIDENTIAL VISIT: @realdonaldtrump toured areas impacted by the #CampFire in Butte County. His motorcade was greeted by supporters and some protesters. Took these images while #Trump was…,1,"Chico, CA",1
,"Paradise, CA",1.06E+18,Pure joy! Congratulations jessiejean13 from all of us at @AE_Bridal • • • • • #bride #groom #weddingdress #weddingday #bridal #weddingphotography #bridetobe… https://www.instagram.com/aebridal/p/BpsnrOXl8BU/?utm_source=ig_twitter_share&amp;igshid=1ielgpvsa7lzt,2018-11-02 23:58:25+00:00,#bride #groom #weddingdress #weddingday #bridal #weddingphotography #bridetobe,AE_Bridal,@AE_Bridal,0,0,https://twitter.com/AE_Bridal/status/1058508660983291904,2,23,58,0,0,Pure joy! Congratulations jessiejean13 from all of us at @AE_Bridal • • • • • #bride #groom #weddingdress #weddingday #bridal #weddingphotography #bridetobe…,0,"Paradise, CA",1
123,"Paradise, CA",1.07E+18,Radar misses Paradise Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/BqfKkDiFTtQ/?utm_source=ig_twitter_share&amp;igshid=1sbz0wf53v4zz,2018-11-22 15:03:42+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065621850066173955,22,15,3,1,1,Radar misses Paradise Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could…,1,"Paradise, CA",0
78,"Paradise, CA",1.07E+18,Rain Hinders Search But Helps Nearly Put Out Camp Fire,2018-11-23 21:33:19+00:00,,FOX40,,1,0,https://twitter.com/FOX40/status/1066082290210607104,23,21,33,1,1,Rain Hinders Search But Helps Nearly Put Out Camp Fire,1,"Paradise, CA",0
152,"Paradise, CA",1.07E+18,"Rain is finally here! How many of you love to drive in the rain like I do? Let me know! @Chico, California https://www.instagram.com/p/BqdMapbgSHJ/?utm_source=ig_twitter_share&amp;igshid=1t3mu3kz81g8g",2018-11-21 20:41:22+00:00,,IAmKaden,,0,0,https://twitter.com/IAmKaden/status/1065344441211269120,21,20,41,1,0,"Rain is finally here! How many of you love to drive in the rain like I do? Let me know! @Chico, California",0,"Chico, CA",1
31,"Paradise, CA",1.07E+18,"Rapid DNA Testing Used to Identify Camp Fire Victims, Help Families Find Closure",2018-11-25 05:50:22+00:00,,FOX40,,1,0,https://twitter.com/FOX40/status/1066569764896731136,25,5,50,1,1,"Rapid DNA Testing Used to Identify Camp Fire Victims, Help Families Find Closure",1,"Chico, CA",0
422,"Paradise, CA",1.06E+18,"real world heroes...who risk their lives daily to help others THANK YOU Fire personal, police and first responders . . . . . #picoftheday #love #photographer #flyinghorsedesigncom… https://www.instagram.com/p/BqMPgRIlMyp/?utm_source=ig_twitter_share&amp;igshid=1rhcqtkte9l70",2018-11-15 06:41:18+00:00,#picoftheday #love #photographer #flyinghorsedesigncom,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1062958704738222081,15,6,41,1,1,"real world heroes...who risk their lives daily to help others THANK YOU Fire personal, police and first responders . . . . . #picoftheday #love #photographer #flyinghorsedesigncom…",1,"Paradise, CA",1
420,"Paradise, CA",1.06E+18,"real world heroes...who risk their lives daily to help others THANK YOU Fire personal, police and first responders . . . . . #picoftheday #love #photographer #flyinghorsedesigncom… https://www.instagram.com/p/BqMQBoeFmwC/?utm_source=ig_twitter_share&amp;igshid=15v782945q4um",2018-11-15 06:45:47+00:00,#picoftheday #love #photographer #flyinghorsedesigncom,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1062959833446531073,15,6,45,1,1,"real world heroes...who risk their lives daily to help others THANK YOU Fire personal, police and first responders . . . . . #picoftheday #love #photographer #flyinghorsedesigncom…",1,"Paradise, CA",1
419,"Paradise, CA",1.06E+18,"real world heroes...who risk their lives daily to help others THANK YOU Fire personal, police and first responders . . . . . #picoftheday #love #photographer #flyinghorsedesigncom… https://www.instagram.com/p/BqMQYmUlyiL/?utm_source=ig_twitter_share&amp;igshid=7uoonwr137cm",2018-11-15 06:50:34+00:00,#picoftheday #love #photographer #flyinghorsedesigncom,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1062961034259038208,15,6,50,1,1,"real world heroes...who risk their lives daily to help others THANK YOU Fire personal, police and first responders . . . . . #picoftheday #love #photographer #flyinghorsedesigncom…",1,"Paradise, CA",1
623,"Paradise, CA",1.06E+18,"Really hope this isn’t the last time I see this place. #CampFireDurham @Durham, California https://www.instagram.com/p/BqBMZYLg2yz/?utm_source=ig_twitter_share&amp;igshid=1s39yp1fnkbce",2018-11-10 23:42:36+00:00,#CampFireDurham,randwacker,,0,0,https://twitter.com/randwacker/status/1061403781127057408,10,23,42,1,1,"Really hope this isn’t the last time I see this place. #CampFireDurham @Durham, California",0,"Durham, CA",1
448,"Paradise, CA",1.06E+18,"Remember when this was the biggest issue in #chicocalifornia for what seemed like weeks? The good old days :( @Chico, California https://www.instagram.com/guillermomash/p/BqK59aSnDHi/?utm_source=ig_twitter_share&amp;igshid=1n38nfv9g8uc1",2018-11-14 18:13:49+00:00,#chicocalifornia,WoAroof,,0,0,https://twitter.com/WoAroof/status/1062770595434180608,14,18,13,1,0,"Remember when this was the biggest issue in #chicocalifornia for what seemed like weeks? The good old days :( @Chico, California",0,"Chico, CA",1
