tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
146.0,"Oroville, CA",1.06e+18,"http://sutterb.college this is what was said camp fire sites and people need. we will be taking donations at the school starting monday again when we open. #campfires #buttecountyfire @gridley,… https://www.instagram.com/p/bqdgwqzfjm9/?utm_source=ig_twitter_share&amp;igshid=k3ppmwk6ro6",2018-11-11 17:31:40+00:00,#campfires #buttecountyfire,kisha_vazquez,,0,0,https://twitter.com/kisha_vazquez/status/1061672823767343105,11,17,31,1,1," this is what was said camp fire sites and people need. We will be taking donations at the school starting Monday again when we open. #campfires #buttecountyfire @Gridley,… ",3,"Gridley, CA",0
85.0,"Paradise, CA",1.07e+18,"this is wonderful to see...simms helping out fire victims with warm clothes. thanks for the inspiring message! @paradise, california https://www.instagram.com/p/bqhkcswjqbr/?utm_source=ig_twitter_share&amp;igshid=diqg1er2p71d",2018-11-23 09:37:32+00:00,,rossflyfisher,,0,0,https://twitter.com/rossflyfisher/status/1065902157273202688,23,9,37,1,1,"This is wonderful to see...Simms helping out fire victims with warm clothes. thanks for the inspiring message! @Paradise, California ",1,"Paradise, CA",1
597.0,"Paradise, CA",1.06e+18,"this little fur buddy needed help. nasty fire burning, smoke so thick, & yet he was stuck outside. can’t wait to see what he looks like after his groomer appointment tomorrow. no people… https://www.instagram.com/p/bqcwabbhskx/?utm_source=ig_twitter_share&amp;igshid=2g8559zn6k2v",2018-11-11 10:35:26+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1061568075487682560,11,10,35,1,1,"This little fur buddy needed help. Nasty fire burning, smoke so thick, & yet he was stuck outside. Can’t wait to see what he looks like after his groomer appointment tomorrow. No people… ",2,"Paradise, CA",0
417.0,"Paradise, CA",1.06e+18,"this once was chloepopstags family’s (husband’s childhood home)...it no longer there. completely destroyed by the ‘camp fire’ in paradise, ca. i am beyond heartbroken for her & her lovely… https://www.instagram.com/p/bqmbickleee/?utm_source=ig_twitter_share&amp;igshid=p9tn8bmjp13w",2018-11-15 08:22:52+00:00,,RobynYednock,,0,0,https://twitter.com/RobynYednock/status/1062984262402629632,15,8,22,1,1,"This once was chloepopstags family’s (husband’s childhood home)...it no longer there. Completely destroyed by the ‘Camp Fire’ in Paradise, CA. I am beyond heartbroken for her & her lovely… ",1,"Paradise, CA",0
427.0,"Paradise, CA",1.06e+18,"this saturday, 2-4pm: stonewall will have an lgbtqi+ support circle led by counselors for people displaced or grieving from the fire. all are welcome to come, talk, process, laugh, cry (or not), and be with community. http://ow.ly/ha1i30mcfjf",2018-11-15 01:50:04+00:00,,StonewallChico,,0,0,https://twitter.com/StonewallChico/status/1062885411016597504,15,1,50,1,1,"This Saturday, 2-4pm: Stonewall will have an LGBTQI+ support circle led by counselors for people displaced or grieving from the fire. All are welcome to come, talk, process, laugh, cry (or not), and be with community. ",1,"Chico, CA",1
636.0,"Paradise, CA",1.06e+18,"this was the sky yesterday over chico. no filter, taken at 11:30am. the winds died down and the smoke settled at the bottom of the foothills creating an eerie… https://www.instagram.com/p/bqavzb7nwln21tz6wwwmbk2p_debskcvggpyfa0/?utm_source=ig_twitter_share&amp;igshid=qs7ofx5wcbkq",2018-11-10 19:29:02+00:00,,Coach_MHansen,,0,0,https://twitter.com/Coach_MHansen/status/1061339969002840064,10,19,29,1,1,"This was the sky yesterday over Chico. No filter, taken at 11:30AM. The winds died down and the smoke settled at the bottom of the foothills creating an eerie… ",1,"Chico, CA",0
,"Paradise, CA",1.06e+18,this week in music: wednesday: i’m hosting the sacsongwritercircle with iammarcorobledo at thefigtreecoffee at 7pm thursday: music video release party for the wall &amp; deeper still at… https://www.instagram.com/p/bp0tqtuggkl/?utm_source=ig_twitter_share&amp;igshid=1c4x1v5lra7r0,2018-11-05 23:35:48+00:00,,HeatherEvans,,0,0,https://twitter.com/HeatherEvans/status/1059590134147006464,5,23,35,0,0,This Week in Music: WEDNESDAY: I’m hosting the sacsongwritercircle with iammarcorobledo at thefigtreecoffee at 7pm THURSDAY: Music Video Release Party for The Wall &amp; Deeper Still At… ,0,"Lincoln, CA",1
388.0,"Paradise, CA",1.06e+18,this weekend djeclectic and i are on the decks friday/saturday. we’ve got a $1 cover and anything over a dollar is donated to the camp fire victims. @the beach in chico https://www.instagram.com/p/bqonudknqrd/?utm_source=ig_twitter_share&amp;igshid=19vq1zx45gs0,2018-11-16 01:04:09+00:00,,djjamesdixon,,1,0,https://twitter.com/djjamesdixon/status/1063236245948649472,16,1,4,1,1,This weekend djeclectic and I are on the decks Friday/Saturday. We’ve got a $1 cover and anything over a dollar is donated to the Camp Fire Victims. @The Beach in Chico ,1,"Chico, CA",0
99.0,"Paradise, CA",1.07e+18,"this weekend my husband and his snopud line crew head to chico, california to join the #campfire relief efforts. the most devastating fire in california history, leaving at least 52,000… https://www.instagram.com/p/bqgalprakmo/?utm_source=ig_twitter_share&amp;igshid=1hrhjcgkpozvj",2018-11-22 22:52:13+00:00,#CampFire,Obsessedportia,,1,0,https://twitter.com/Obsessedportia/status/1065739758549245957,22,22,52,1,1,"This weekend my husband and his snopud line crew head to Chico, California to join the #CampFire relief efforts. The most devastating fire in California history, leaving at least 52,000… ",2,"Chico, CA",1
631.0,"Paradise, CA",1.06e+18,"those of you offering to bring in supplies please pick up n95 masks #campfire @chico, california https://www.instagram.com/p/bqa27-snslvxdaqf6j5ztpzxuiomlxi3cuxrq80/?utm_source=ig_twitter_share&amp;igshid=hc9zu0c7d6cd",2018-11-10 20:34:58+00:00,#campfire,Nicolefoxunh,,1,0,https://twitter.com/Nicolefoxunh/status/1061356561849860100,10,20,34,1,1,"Those of you offering to bring in supplies please pick up N95 masks #campfire @Chico, California ",1,"Chico, CA",1
348.0,"Paradise, CA",1.06e+18,"three days of intense coverage, filled with sad stories. last year i covered the fires in santa rosa... they were the largest in the history of #california... it only took a year for me… https://www.instagram.com/p/bqq3ajug7yf/?utm_source=ig_twitter_share&amp;igshid=uiypayek72on",2018-11-17 01:43:21+00:00,#California,abrenderT48,,0,0,https://twitter.com/abrenderT48/status/1063608499144396800,17,1,43,1,1,"Three days of intense coverage, filled with sad stories. Last year I covered the fires in Santa Rosa... They were the largest in the history of #California... It only took a year for me… ",1,"Chico, CA",0
,Butte County,1.06e+18,thru aid station 7 - mile 40.94 - still looking strong! side note: i’m pretty sure i’ve never seen my sister eat so much so fast! #pinhoti100 #ultrarunnercouple #feedyourcrazy… https://www.instagram.com/p/bpvbr7bhx4z/?utm_source=ig_twitter_share&amp;igshid=s8fkyb1lk5us,2018-11-03 22:18:59+00:00,#pinhoti100 #ultrarunnercouple #feedyourcrazy,TeresaHazel411,,0,0,https://twitter.com/TeresaHazel411/status/1058846026147262466,3,22,18,0,0,Thru Aid Station 7 - Mile 40.94 - still looking strong! Side note: I’m pretty sure I’ve never seen my sister eat so much so fast! #pinhoti100 #ultrarunnercouple #feedyourcrazy… ,0,Butte County,1
132.0,Butte County,1.07e+18,time to get phat... happy thanksgiving everybody . i’m not texting y’all individually because.... das tew much! love y’all though #illstillreplythough… https://www.instagram.com/p/bqfvc_4nq94/?utm_source=ig_twitter_share&amp;igshid=9mm41akuwo98,2018-11-22 16:38:50+00:00,#IllStillReplyThough,ziaalexis,,0,0,https://twitter.com/ziaalexis/status/1065645794521313280,22,16,38,1,0,Time to get phat... Happy Thanksgiving everybody . I’m not texting y’all individually because.... DAS TEW MUCH! Love y’all though #IllStillReplyThough… ,0,"Oroville East, CA",1
609.0,"Paradise, CA",1.06e+18,"to all the #firefighters it there, thank you for your hard work. my heart goes out to every single person and let affected by this. #californiafires #fucktrump and his stupid, pea brain,… https://www.instagram.com/p/bqbpf2zh4jk/?utm_source=ig_twitter_share&amp;igshid=1k1rk8z8jn9dy",2018-11-11 03:56:45+00:00,#firefighters #californiafires #fucktrump,trekcass,,1,0,https://twitter.com/trekcass/status/1061467740983214080,11,3,56,1,1,"to all the #firefighters it there, thank you for your hard work. my heart goes out to every single person and let affected by this. #californiafires #fucktrump and his stupid, pea brain,… ",2,"Paradise, CA",0
482.0,"Paradise, CA",1.06e+18,"to benefit local beauty industry pros that have been displaced by california's deadliest wildfire in history, please check your closets and cupboards for all that equipment you haven't… https://www.instagram.com/p/bqifeochy-q/?utm_source=ig_twitter_share&amp;igshid=163k8kvsw6egk",2018-11-13 19:40:21+00:00,,EvelynToddHair,,0,0,https://twitter.com/EvelynToddHair/status/1062429981970755584,13,19,40,1,1,"To benefit local beauty industry pros that have been displaced by California's deadliest wildfire in history, please check your closets and cupboards for all that equipment you haven't… ",1,"Paradise, CA",1
187.0,"Paradise, CA",1.07e+18,"to echo recent posts? when @sierranevada calls? you answer! #bonnplacegina looks forward to her #sncelebration every year and #bonnplacesam remembers clearing 1/2 bbls of the #og,… https://www.instagram.com/p/bqa4ti_fsuw/?utm_source=ig_twitter_share&amp;igshid=1t9bgr0ni27h0",2018-11-20 23:07:17+00:00,#BonnPlaceGina #SNCelebration #BonnPlaceSam #OG,BonnBrewing,@SierraNevada,0,0,https://twitter.com/BonnBrewing/status/1065018776134012933,20,23,7,1,0,"To echo recent posts? When @sierranevada calls? You answer! #BonnPlaceGina looks forward to Her #SNCelebration every year and #BonnPlaceSam remembers clearing 1/2 bbls of The #OG,… ",0,"Chico, CA",0
380.0,"Paradise, CA",1.06e+18,"to the town of paradise, magalia and surrounding communities: we are deeply moved by the catastrophic events that rocked our communities on 11/8/2018. all of us have been affected in… https://www.instagram.com/p/bqotixdh4ls/?utm_source=ig_twitter_share&amp;igshid=1jif3328xcjrm",2018-11-16 05:42:15+00:00,,ChicoDesignCtr,,0,0,https://twitter.com/ChicoDesignCtr/status/1063306232126156800,16,5,42,1,1,"To the Town of Paradise, Magalia and surrounding communities: We are deeply moved by the catastrophic events that rocked our communities on 11/8/2018. All of us have been affected in… ",0,"Chico, CA",1
523.0,"Paradise, CA",1.06e+18,"to those affected by the #woolseyfire and #paradisefire my heart cries out for you. my you rest in the promise that he will turn your mourning into dancing, and will replace your clothes… https://www.instagram.com/p/bqf3svcldc9/?utm_source=ig_twitter_share&amp;igshid=1tpw5f2c6qrzd",2018-11-12 19:17:45+00:00,#woolseyfire #paradisefire,sethyelorda,,0,0,https://twitter.com/sethyelorda/status/1062061905429315591,12,19,17,1,1,"To those affected by the #woolseyfire and #paradisefire my heart cries out for you. My you rest in the promise that He will turn your mourning into dancing, and will replace your clothes… ",2,"Paradise, CA",0
577.0,"Paradise, CA",1.06e+18,"today i am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. while we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/bqdouyebkz7/?utm_source=ig_twitter_share&amp;igshid=bf4c5h2r4g7p",2018-11-11 22:28:56+00:00,,ambersauer,,1,0,https://twitter.com/ambersauer/status/1061747630521401344,11,22,28,1,1,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… ",0,"Paradise, CA",1
575.0,"Paradise, CA",1.06e+18,"today i am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. while we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/bqdo-sxfn2m/?utm_source=ig_twitter_share&amp;igshid=msiizjmiq494",2018-11-11 22:33:13+00:00,,ambersauer,,0,0,https://twitter.com/ambersauer/status/1061748709673918464,11,22,33,1,1,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… ",0,"Paradise, CA",1
573.0,"Paradise, CA",1.06e+18,"today i am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. while we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/bqdpi-ihhq6/?utm_source=ig_twitter_share&amp;igshid=jdtq0vri8okq",2018-11-11 22:38:32+00:00,,ambersauer,,0,0,https://twitter.com/ambersauer/status/1061750049137455104,11,22,38,1,1,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… ",0,"Paradise, CA",1
572.0,"Paradise, CA",1.06e+18,"today i am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. while we are still assessing damage, and trying to stay… https://www.instagram.com/p/bqdqss4fomq/?utm_source=ig_twitter_share&amp;igshid=15whvj75i3ywb",2018-11-11 22:49:46+00:00,,ambersauer,,0,0,https://twitter.com/ambersauer/status/1061752877063028736,11,22,49,1,1,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay… ",0,"Paradise, CA",1
564.0,"Paradise, CA",1.06e+18,today is my big bro’s (onijao_tao ) birthday! the best big bro a girl could ask for! go and send him some love! ~~~ by @chroniclecos ~~~ #cosplay #cosplayer #cosplaygirl… https://www.instagram.com/p/bqec-yddh9_/?utm_source=ig_twitter_share&amp;igshid=a3f91c7px11j,2018-11-12 02:24:12+00:00,#cosplay #cosplayer #cosplaygirl,LittleLilyCos,@ChronicleCos,0,0,https://twitter.com/LittleLilyCos/status/1061806840516767744,12,2,24,1,0,Today is my big bro’s (onijao_tao ) birthday! The best big bro a girl could ask for! Go and send him some love! ~~~ by @ChronicleCos ~~~ #cosplay #cosplayer #cosplaygirl… ,0,"Magalia, CA",1
296.0,"Paradise, CA",1.06e+18,today we choose strength. #strength #buttecountystrong #choices #life #love #health #fitness #gym #workout #inmotionfitness #priorities #tattoo #chico #paradise #oroville… https://www.instagram.com/trudikrupocki/p/bqvesslnp_j/?utm_source=ig_twitter_share&amp;igshid=17q5sqg15i0q9,2018-11-18 16:59:59+00:00,#strength #buttecountystrong #choices #life #love #health #fitness #gym #workout #inmotionfitness #priorities #tattoo #chico #paradise #oroville,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1064201562912747520,18,16,59,1,0,Today we choose strength. #strength #buttecountystrong #choices #life #love #health #fitness #gym #workout #inmotionfitness #priorities #tattoo #chico #paradise #oroville… ,0,"Chico, CA",1
234.0,"Paradise, CA",1.06e+18,"today we dropped a trailer full of much needed donations for the #campfire victims. we want to thank our members, @cfitlivermore, smashmilpitas, and our awesome community for pulling… https://www.instagram.com/p/bqyq_sfanba/?utm_source=ig_twitter_share&amp;igshid=cjpmjwqbvog4",2018-11-19 22:45:24+00:00,#campfire,ArenaStrong,@CFitLivermore,2,0,https://twitter.com/ArenaStrong/status/1064650881122086913,19,22,45,1,1,"Today we dropped a trailer full of much needed donations for the #campfire victims. We want to thank our members, @cfitlivermore, smashmilpitas, and our awesome community for pulling… ",1,"Chico, CA",1
,"Paradise, CA",1.06e+18,today's featured wedding is this gorgeous bride who is wearing 'marigold' from our wilderlybride | photo: kvtelynmvriephotogrvphy . . . #allurebridals #allure #bridal #bridals… https://www.instagram.com/aebridal/p/bpqfjltfp4c/?utm_source=ig_twitter_share&amp;igshid=1wz122f9m66w4,2018-11-02 00:16:33+00:00,#allurebridals #allure #bridal #bridals,AE_Bridal,,0,0,https://twitter.com/AE_Bridal/status/1058150837661417472,2,0,16,0,0,Today's featured Wedding is this gorgeous bride who is wearing 'Marigold' from our wilderlybride | photo: kvtelynmvriephotogrvphy . . . #allurebridals #allure #bridal #bridals… ,0,"Chico, CA",1
812.0,"Paradise, CA",1.06e+18,tomorrow will be great . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer… https://www.instagram.com/p/bp3aqewfdbb/?utm_source=ig_twitter_share&amp;igshid=8u9g15sarb5a,2018-11-07 00:43:58+00:00,#pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1059969673297649664,7,0,43,0,0,tomorrow will be great . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer… ,0,"Paradise, CA",1
811.0,"Paradise, CA",1.06e+18,tomorrow will be great . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer… https://www.instagram.com/p/bp3aeesla0h/?utm_source=ig_twitter_share&amp;igshid=j9os0ke4lo11,2018-11-07 00:45:53+00:00,#pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1059970157013921792,7,0,45,0,0,tomorrow will be great . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer… ,0,"Paradise, CA",1
809.0,"Paradise, CA",1.06e+18,tomorrow will be great . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer… https://www.instagram.com/p/bp3ako9lj6q/?utm_source=ig_twitter_share&amp;igshid=1iwrv0xbyww2s,2018-11-07 00:46:40+00:00,#pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1059970355572416513,7,0,46,0,0,tomorrow will be great . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer… ,0,"Paradise, CA",1
,"Paradise, CA",1.06e+18,tonight catch me at @deejay_eclectic dropping all of todays bangers and yesterdays favorites! music starts at 9pm #chicoca #chicostate #thebeachnightclub #downtownchico @the beach in chico https://www.instagram.com/p/bpsr-tonpwz/?utm_source=ig_twitter_share&amp;igshid=1lm2lrxwuvkxv,2018-11-02 20:58:47+00:00,#chicoca #chicostate #TheBeachNightclub #downtownchico,Deejay_Eclectic,@Deejay_Eclectic,0,0,https://twitter.com/Deejay_Eclectic/status/1058463453407526912,2,20,58,0,0,Tonight catch me at @Deejay_Eclectic dropping all of todays bangers and yesterdays favorites! Music starts at 9pm #chicoca #chicostate #TheBeachNightclub #downtownchico @The Beach in Chico ,0,"Chico, CA",1
66.0,"Paradise, CA",1.07e+18,tonight i’m on the patio for black friday so let’s get it and dance off those thanksgiving meals . p.s. it is purely coincidence that i happen to be djing on black friday… https://www.instagram.com/p/bqiuobkhr-n/?utm_source=ig_twitter_share&amp;igshid=69ftnmdbpvmi,2018-11-24 00:16:38+00:00,,djjamesdixon,,0,0,https://twitter.com/djjamesdixon/status/1066123390249926656,24,0,16,1,0,Tonight I’m on The Patio for Black Friday so let’s get it and dance off those thanksgiving meals . P.S. It is purely coincidence that I happen to be djing on Black Friday… ,0,"Chico, CA",1
451.0,"Paradise, CA",1.06e+18,took a small detour yesterday eve. thank you 12 volt tattoo! #buttecountystrong #530 #chico #paradise #oroville #buttecounty #wildfire #throughthesmoke #strength #love #life… https://www.instagram.com/trudikrupocki/p/bqkoybmnghm/?utm_source=ig_twitter_share&amp;igshid=fvsa26phv0b6,2018-11-14 15:40:11+00:00,#buttecountystrong #Chico #Paradise #Oroville #buttecounty #wildfire #throughthesmoke #strength #love #life,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1062731929219416064,14,15,40,1,1,Took a small detour yesterday eve. Thank you 12 Volt Tattoo! #buttecountystrong #530 #Chico #Paradise #Oroville #buttecounty #wildfire #throughthesmoke #strength #love #life… ,2,"Chico, CA",1
337.0,"Paradise, CA",1.06e+18,took the jolly kids out to celebrate logan’s birthday today! a good break from the #campfire! these kids are the best! @rare air trampoline park chico https://www.instagram.com/p/bqrvqwghlyvlwpbxyudnqdizxr83psoh2l9yya0/?utm_source=ig_twitter_share&amp;igshid=1cd596icorqx5,2018-11-17 06:07:45+00:00,#campfire,CariErwin,,0,0,https://twitter.com/CariErwin/status/1063675038597996545,17,6,7,1,1,Took the Jolly kids out to celebrate Logan’s birthday today! A good break from the #campfire! These kids are the best! @Rare Air Trampoline Park Chico ,1,"Chico, CA",1
238.0,"Paradise, CA",1.06e+18,"took this a few days back. highway 99 headed into chico, california. #campfire #paradise #chico @chico, california https://www.instagram.com/p/bqx-n8jf0lq/?utm_source=ig_twitter_share&amp;igshid=1azexvrznge96",2018-11-19 20:06:00+00:00,#campfire #paradise #chico,djdelayone,,0,0,https://twitter.com/djdelayone/status/1064610763866812416,19,20,6,1,1,"Took this a few days back. Highway 99 headed into Chico, California. #campfire #paradise #chico @Chico, California ",1,"Chico, CA",1
199.0,"Paradise, CA",1.06e+18,"tragedy should be utilized as a source of strength. no matter what sort of difficulties, how painful the experience is, if we lose our hope, that's our real… https://www.instagram.com/p/bqap6dyh7q14ve2-tci9w6o384wcrtktxidmaa0/?utm_source=ig_twitter_share&amp;igshid=mt4dr5g2blau",2018-11-20 17:14:20+00:00,,innerwealth1st,,0,0,https://twitter.com/innerwealth1st/status/1064929950585823235,20,17,14,1,1,"Tragedy should be utilized as a source of strength. No matter what sort of difficulties, how painful the experience is, if we lose our hope, that's our real… ",0,"Magalia, CA",0
634.0,"Paradise, CA",1.06e+18,"tragic. @paradise, california https://www.instagram.com/p/bqax6wznkzpfvm80vpwmaivotw8vq3kbpkib7s0/?utm_source=ig_twitter_share&amp;igshid=1gvcinyluj7rb",2018-11-10 19:51:01+00:00,,radicalgirl,,0,0,https://twitter.com/radicalgirl/status/1061345505437999104,10,19,51,1,1,"Tragic. @Paradise, California ",0,"Paradise, CA",0
775.0,"Paradise, CA",1.06e+18,tree’s save my life . . . . . #flyinghorsedesigncom #naturephotography #love #nature #photography #instagood #photographer #photooftheday #beautiful #pmgridchallenge #picoftheday #follow… https://www.instagram.com/p/bp5y8cllsqm/?utm_source=ig_twitter_share&amp;igshid=a3vn7kryarfs,2018-11-08 02:45:24+00:00,#flyinghorsedesigncom #naturephotography #love #nature #photography #instagood #photographer #photooftheday #beautiful #pmgridchallenge #picoftheday #follow,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1060362621004718085,8,2,45,1,0,tree’s save my life . . . . . #flyinghorsedesigncom #naturephotography #love #nature #photography #instagood #photographer #photooftheday #beautiful #pmgridchallenge #picoftheday #follow… ,0,"Chico, CA",1
713.0,Butte County,1.06e+18,"un incendio forestal quemó alrededor de 5,000 acres en tres horas, es decir, un campo de fútbol cada tres segundos, en el norte de #california el jueves, lo que obligó a evacuar hospitales… https://www.instagram.com/p/bqaekfqglbs/?utm_source=ig_twitter_share&amp;igshid=rodl7xv6zh5p",2018-11-10 17:02:54+00:00,#California,javillanueva67,,0,0,https://twitter.com/javillanueva67/status/1061303193634779136,10,17,2,1,1,"Un incendio forestal quemó alrededor de 5,000 acres en tres horas, es decir, un campo de fútbol cada tres segundos, en el norte de #California el jueves, lo que obligó a evacuar hospitales… ",0,"Oroville, CA",1
464.0,"Paradise, CA",1.06e+18,"up to $22,000+ raised and growing, in only 5 days!!!please considering donating as we know this money will be going directly to the employees impacted by the camp fire! thank you to ross… https://www.instagram.com/p/bqjqq9snpjr/?utm_source=ig_twitter_share&amp;igshid=ru6muzv3ppf3",2018-11-14 02:53:44+00:00,,MedicAmbulance,,0,0,https://twitter.com/MedicAmbulance/status/1062539048172941312,14,2,53,1,1,"Up to $22,000+ raised and growing, in only 5 Days!!!Please considering donating as we know this money will be going directly to the employees impacted by the Camp Fire! Thank you to Ross… ",1,"Paradise, CA",1
384.0,"Paradise, CA",1.06e+18,update! this weekend come out and get out of your house while being indoors! help @deejay_eclectic raise some funds for #campfire victims! #buttestrong #butte #buttecounty #chicoca… https://www.instagram.com/p/bqow7wrh31b/?utm_source=ig_twitter_share&amp;igshid=1ocvcqgmxn7e2,2018-11-16 02:27:23+00:00,#campfire #buttestrong #butte #buttecounty #chicoca,Deejay_Eclectic,@Deejay_Eclectic,0,0,https://twitter.com/Deejay_Eclectic/status/1063257189974986752,16,2,27,1,1,UPDATE! This weekend come out and get out of your house while being indoors! Help @Deejay_Eclectic raise some funds for #campfire victims! #buttestrong #butte #buttecounty #chicoca… ,1,"Chico, CA",0
656.0,"Chico, CA",1.06e+18,"usgs reports a m1.56 #earthquake 10km se of hamilton city, ca on 11/10/18 @10:16:05 utc https://earthquake.usgs.gov/earthquakes/eventpage/nc73109211 #quake",2018-11-10 10:19:02+00:00,#earthquake #quake,everyEarthquake,,0,0,https://twitter.com/everyEarthquake/status/1061201558703026176,10,10,19,1,0,"USGS reports a M1.56 #earthquake 10km SE of Hamilton City, CA on 11/10/18 @10:16:05 UTC  #quake",0,"Chico, CA",0
146.0,"Paradise, CA",1.07e+18,vía @abc before and after: startling satellite images show devastating impact of northern california's camp fire. two monstrous blazes have claimed at least 84 lives while laying waste… https://www.instagram.com/p/bqcw0s9npzw/?utm_source=ig_twitter_share&amp;igshid=rsqnymd5nfuw,2018-11-21 22:22:50+00:00,,ELNOTICIEROVISU,@ABC,0,0,https://twitter.com/ELNOTICIEROVISU/status/1065369975928614912,21,22,22,1,1,Vía @abc BEFORE AND AFTER: Startling satellite images show devastating impact of Northern California's Camp Fire. Two monstrous blazes have claimed at least 84 lives while laying waste… ,1,"Paradise, CA",0
354.0,"Paradise, CA",1.06e+18,view from a moving car leaving chico. but it's impossible to escape the pain of tens of thousands of broken hearts. #respectfulrevolution #campfire #paradisestrong #buttecounty #chico… https://www.instagram.com/p/bqqrekkhul9/?utm_source=ig_twitter_share&amp;igshid=6cg7zhakoev9,2018-11-16 23:59:05+00:00,#respectfulrevolution #campfire #paradisestrong #buttecounty #chico,RespectfulRev,,0,0,https://twitter.com/RespectfulRev/status/1063582258559356928,16,23,59,1,1,View from a moving car leaving Chico. But it's impossible to escape the pain of tens of thousands of broken hearts. #respectfulrevolution #campfire #paradisestrong #buttecounty #chico… ,1,"Chico, CA",0
59.0,"Paradise, CA",1.07e+18,visit highway motors in chico this saturday! take advantage of the last day of black friday special event. starting from 10am and ends at 5pm. low or no credit is no problem in finding… https://www.instagram.com/p/bqi9mvtn29z/?utm_source=ig_twitter_share&amp;igshid=1i2bhficw9yqh,2018-11-24 02:27:21+00:00,,HwyMotorsChico,,0,0,https://twitter.com/HwyMotorsChico/status/1066156287094898688,24,2,27,1,0,Visit Highway Motors In Chico This Saturday! Take Advantage of the Last Day of Black Friday Special Event. Starting from 10am and ends at 5pm. Low or No Credit Is No Problem in finding… ,0,"Chico, CA",0
213.0,"Paradise, CA",1.06e+18,volunteering at the salvation army along side so many fantastic people yesterday to help wildfire victims. #volunteering #salvationarmy #life #campfire #wildfire #buttecounty… https://www.instagram.com/trudikrupocki/p/bqz-2s1hsj3/?utm_source=ig_twitter_share&amp;igshid=7v9oh916pmuj,2018-11-20 14:45:16+00:00,#volunteering #salvationarmy #life #campfire #wildfire #buttecounty,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1064892436118417410,20,14,45,1,1,Volunteering at the Salvation Army along side so many fantastic people yesterday to help wildfire victims. #volunteering #salvationarmy #life #campfire #wildfire #buttecounty… ,3,"Chico, CA",1
,"Paradise, CA",1.06e+18,"vote blue 2018 snoke green 2019 #veteran #lovequotes #voteblue @chico, california https://www.instagram.com/p/bpuwqnzbgdf/?utm_source=ig_twitter_share&amp;igshid=10yvm2pvxfqy4",2018-11-03 16:03:09+00:00,#veteran #lovequotes #voteblue,Med2You,,0,0,https://twitter.com/Med2You/status/1058751445116297217,3,16,3,0,0,"Vote Blue 2018 snoke Green 2019 #veteran #lovequotes #voteblue @Chico, California ",0,"Chico, CA",1
