,tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute
323,323.0,"Paradise, CA",1063929802346905601, @Tender Loving Coffee https://www.instagram.com/p/BqTJGrmnHAa/?utm_source=ig_twitter_share&amp;igshid=1gjguyqd5djo5,2018-11-17 23:00:06+00:00,,colleenmichelle,,0,0,https://twitter.com/colleenmichelle/status/1063929802346905601,17,23,0
324,324.0,"Paradise, CA",1063924581717733377,"Imagine a different use of our finite resources - what a different world we could have. @Paradise, California https://www.instagram.com/p/BqTGvU0njVN/?utm_source=ig_twitter_share&amp;igshid=tbfygxse610v",2018-11-17 22:39:21+00:00,,babyshane,,0,0,https://twitter.com/babyshane/status/1063924581717733377,17,22,39
325,325.0,"Paradise, CA",1063859069822410752,"Big shout out to nimbleforgood & @akycreative for the portable charger hookup. So many people close to me lost their homes in the #CampFire (my mom, my cousin, too many friends to… https://www.instagram.com/p/BqSo8ernsrV/?utm_source=ig_twitter_share&amp;igshid=1smps2pa5wkws",2018-11-17 18:19:02+00:00,#CampFire,CNCRETEOPINIONS,@AKYCreative,0,0,https://twitter.com/CNCRETEOPINIONS/status/1063859069822410752,17,18,19
326,326.0,"Paradise, CA",1063852340787273733,Day 10 Update. Keep praying #ButteStrong #CampFire2018 #theloveintheairisthickerthanthesmoke @Neighborhood Church of Chico https://www.instagram.com/p/BqSl4qGHXDz/?utm_source=ig_twitter_share&amp;igshid=mbhvv0hogd3c,2018-11-17 17:52:18+00:00,#ButteStrong #CampFire2018 #theloveintheairisthickerthanthesmoke,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1063852340787273733,17,17,52
327,327.0,"Paradise, CA",1063844285248929792,"Chief Running Horse of the Concow tribe blesses one of our search volunteers before this morning’s briefing. Many of his people are among the 1,000 missing in the #CampFire.… https://www.instagram.com/p/BqSiNUunmPQ/?utm_source=ig_twitter_share&amp;igshid=1gkhj2gwllofr",2018-11-17 17:20:17+00:00,#CampFire,PeltierPhoto,,2,0,https://twitter.com/PeltierPhoto/status/1063844285248929792,17,17,20
328,328.0,"Paradise, CA",1063839709653319680,"Imagine a different use of our finite resources - what a different world we could have. @Paradise, California https://www.instagram.com/p/BqSgGKXnBBb/?utm_source=ig_twitter_share&amp;igshid=17epp6f8u4o3t",2018-11-17 17:02:06+00:00,,LeonF63,,0,0,https://twitter.com/LeonF63/status/1063839709653319680,17,17,2
329,329.0,"Paradise, CA",1063829897943101441,"Our hearts are broken and our thoughts and prayers go out to those experiencing the incredible devastation and loss from the Camp Fire. We knew the impact was significant, but we had… https://www.instagram.com/p/BqSUFRPhOEh/?utm_source=ig_twitter_share&amp;igshid=17d01jkd6tucr",2018-11-17 16:23:07+00:00,,rosevilleyamaha,,0,0,https://twitter.com/rosevilleyamaha/status/1063829897943101441,17,16,23
330,330.0,"Paradise, CA",1063824938296066050,Chico CA Sat Nov 17th AM Forecast: TODAY Hazy Hi 66 TONIGHT Hazy Lo 42,2018-11-17 16:03:24+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1063824938296066050,17,16,3
331,331.0,"Paradise, CA",1063818638107598848,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-17 15:38:22+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1063818638107598848,17,15,38
332,332.0,"Paradise, CA",1063803389988020224,"So much destruction. @Chico, California https://www.instagram.com/quadcastpodcast/p/BqSPiDPBzRq/?utm_source=ig_twitter_share&amp;igshid=1u54wsuylfxyn",2018-11-17 14:37:47+00:00,,QuadFatherMft,,0,0,https://twitter.com/QuadFatherMft/status/1063803389988020224,17,14,37
333,333.0,"Paradise, CA",1063798544526688256,"Thank you all for the continued support, you are all amazing!!! @Paradise, California https://www.instagram.com/p/BqSNag3ALMM/?utm_source=ig_twitter_share&amp;igshid=1kthns6lqkwam",2018-11-17 14:18:32+00:00,,Coastal_Compass,,0,0,https://twitter.com/Coastal_Compass/status/1063798544526688256,17,14,18
334,334.0,"Paradise, CA",1063794406338125824,"#CampFire unofficial update: 148,000 Acres. 55% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~72mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-17 14:02:05+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,0,0,https://twitter.com/CaliFireBot/status/1063794406338125824,17,14,2
335,335.0,"Paradise, CA",1063701089894191104,#FEMA Help: Comfort dogs greeted the hundreds of displaced #CampFire victims who showed up to the #Chico mall on Friday. fema opened a disaster recovery center at the site to help people… https://www.instagram.com/p/BqRhGVrjmDY/?utm_source=ig_twitter_share&amp;igshid=1msll3c3yu4zm,2018-11-17 07:51:17+00:00,#FEMA #CampFire #Chico,Carlos_Saucedo,,3,0,https://twitter.com/Carlos_Saucedo/status/1063701089894191104,17,7,51
336,336.0,"Paradise, CA",1063693343538987009,"Possibly the most hazardous show conditions I’ve ever been exposed to, but asilaydying, withintheruinsofficial, and @KingdomOfGiants lit up the stage at senatortheatre in #Chico tonight!… https://www.instagram.com/p/BqRdlAxBdPJ/?utm_source=ig_twitter_share&amp;igshid=1b18iolgs136c",2018-11-17 07:20:30+00:00,#Chico,kylejgabriel,@kingdomofgiants,0,0,https://twitter.com/kylejgabriel/status/1063693343538987009,17,7,20
337,337.0,"Paradise, CA",1063675038597996545,Took the Jolly kids out to celebrate Logan’s birthday today! A good break from the #campfire! These kids are the best! @Rare Air Trampoline Park Chico https://www.instagram.com/p/BqRVQWGHlyVlwPbxYUdnQdIZXR83PsOh2l9YyA0/?utm_source=ig_twitter_share&amp;igshid=1cd596icorqx5,2018-11-17 06:07:45+00:00,#campfire,CariErwin,,0,0,https://twitter.com/CariErwin/status/1063675038597996545,17,6,7
338,338.0,"Paradise, CA",1063670793652092928,"90-Year-Old Doctor Who Escaped Camp Fire, Now Worries About His Former Patients",2018-11-17 05:50:53+00:00,,FOX40,,4,1,https://twitter.com/FOX40/status/1063670793652092928,17,5,50
339,339.0,"Paradise, CA",1063670639083601920,"LOLOLOLOLOLOLOL 場所: Chico, California https://www.instagram.com/p/BqRTQvsHlAa/?utm_source=ig_twitter_share&amp;igshid=128xm8i2thza3",2018-11-17 05:50:17+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1063670639083601920,17,5,50
340,340.0,"Paradise, CA",1063665246353666048,"It’s difficult to comprehend the scale of destruction from the #campfire. @weatherchannel @Paradise, California https://www.instagram.com/p/BqRQLxZhHql/?utm_source=ig_twitter_share&amp;igshid=z90gfhwgly83",2018-11-17 05:28:51+00:00,#campfire,amlikethewind,@weatherchannel,0,0,https://twitter.com/amlikethewind/status/1063665246353666048,17,5,28
341,341.0,"Paradise, CA",1063660448124424192,"“Estamos Livres”diz o pastor ao repórter,e foi aí que fixei meus olhos na tv e a partir deste momento,entendi a sua fala,e veio a reportagem que mais me chamou a atenção e me… https://www.instagram.com/p/BqROnaXh6CA/?utm_source=ig_twitter_share&amp;igshid=duv6tfyyoax4",2018-11-17 05:09:47+00:00,,lclaudiovianna,,0,0,https://twitter.com/lclaudiovianna/status/1063660448124424192,17,5,9
342,342.0,"Paradise, CA",1063632823687528449,FEMA Resource Center Opens for Camp Fire Victims,2018-11-17 03:20:01+00:00,,FOX40,,1,1,https://twitter.com/FOX40/status/1063632823687528449,17,3,20
343,343.0,"Paradise, CA",1063625692485582848,"These California wildfires have now claimed 71 lives so far and over 1,011 people are now missing as of tonight. #heartwrenching #california #wildfires #ca… https://www.instagram.com/p/BqQ-zMPBeY9a4TMbuCFTC7RReAmKPocCM6L5zs0/?utm_source=ig_twitter_share&amp;igshid=1lszztw59cemi",2018-11-17 02:51:40+00:00,#heartwrenching #california #wildfires #ca,michaelbland71,,0,0,https://twitter.com/michaelbland71/status/1063625692485582848,17,2,51
344,344.0,"Paradise, CA",1063623342836645888,"After 8 days of seeing a red sun at dusk, I'm starting to think the biblical saying ""Red in the morning, fisherman's warning; red at night, his delight"" needs to be updated with the day… https://www.instagram.com/p/BqQ9v33F0QO/?utm_source=ig_twitter_share&amp;igshid=14u9rxbrnnfp8",2018-11-17 02:42:20+00:00,,kathieblog,,0,0,https://twitter.com/kathieblog/status/1063623342836645888,17,2,42
345,345.0,"Paradise, CA",1063622517796102144,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-17 02:39:04+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1063622517796102144,17,2,39
346,346.0,"Paradise, CA",1063618843954872324,"Alexandra Kris, a Chico resident volunteering at the temporary shelter, asks anyone with a nonprofit tax ID to reach out to her at 530-680-3474. Hundreds of people are still without a… https://www.instagram.com/p/BqQ2Lv_hrf4/?utm_source=ig_twitter_share&amp;igshid=o5yquoasno2r",2018-11-17 02:24:28+00:00,,Enzomorotti,,0,0,https://twitter.com/Enzomorotti/status/1063618843954872324,17,2,24
347,347.0,"Paradise, CA",1063613095103225857,"#CampFire unofficial update: 146,000 Acres. 50% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~72mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-17 02:01:37+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,8,0,https://twitter.com/CaliFireBot/status/1063613095103225857,17,2,1
348,348.0,"Paradise, CA",1063608499144396800,"Three days of intense coverage, filled with sad stories. Last year I covered the fires in Santa Rosa... They were the largest in the history of #California... It only took a year for me… https://www.instagram.com/p/BqQ3AJUg7yf/?utm_source=ig_twitter_share&amp;igshid=uiypayek72on",2018-11-17 01:43:21+00:00,#California,abrenderT48,,0,0,https://twitter.com/abrenderT48/status/1063608499144396800,17,1,43
349,349.0,"Paradise, CA",1063601895011491841,"Just wanted you to know... 場所: Chico, California https://www.instagram.com/p/BqQ0ADQnWrq/?utm_source=ig_twitter_share&amp;igshid=piwr2qtkis76",2018-11-17 01:17:07+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1063601895011491841,17,1,17
350,350.0,"Paradise, CA",1063598446014357504,Chico CA Fri Nov 16th PM Forecast: TONIGHT Hazy Lo 38 SATURDAY Hazy Hi 65,2018-11-17 01:03:24+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1063598446014357504,17,1,3
351,351.0,"Paradise, CA",1063597642876444672,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-17 01:00:13+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1063597642876444672,17,1,0
352,352.0,"Paradise, CA",1063596841336545280,"Thank you to everyone who has purchased items to help support my dad and stepmom who lost everything in the fire that devastated Paradise, California. So far in just a few hours I’ve… https://www.instagram.com/p/BqQxsyEFF2d/?utm_source=ig_twitter_share&amp;igshid=ezs024g59z0n",2018-11-17 00:57:02+00:00,,LollyJoLolli,,0,0,https://twitter.com/LollyJoLolli/status/1063596841336545280,17,0,57
353,353.0,"Paradise, CA",1063586219928547328,"Words cannot express how grateful I am that my best friend Soraya & her 4 year old daughter Trinity made it out of the #campfire alive @Paradise, California https://www.instagram.com/p/BqQs3nklJOXxeJt3zUXglQcH6B5X-4WNSo_eR80/?utm_source=ig_twitter_share&amp;igshid=1rws8sck5b93z",2018-11-17 00:14:49+00:00,#campfire,megannrosek,,0,0,https://twitter.com/megannrosek/status/1063586219928547328,17,0,14
354,354.0,"Paradise, CA",1063582258559356928,View from a moving car leaving Chico. But it's impossible to escape the pain of tens of thousands of broken hearts. #respectfulrevolution #campfire #paradisestrong #buttecounty #chico… https://www.instagram.com/p/BqQrEKKHUl9/?utm_source=ig_twitter_share&amp;igshid=6cg7zhakoev9,2018-11-16 23:59:05+00:00,#respectfulrevolution #campfire #paradisestrong #buttecounty #chico,RespectfulRev,,0,0,https://twitter.com/RespectfulRev/status/1063582258559356928,16,23,59
355,355.0,"Paradise, CA",1063560274685411330,"Glad to have this today #aqi #campfire @Chico, California https://www.instagram.com/p/BqQhEaoHM16drfFroIhpuZJtJ70I0C4lTUo00Y0/?utm_source=ig_twitter_share&amp;igshid=u3rgwsykwd4a",2018-11-16 22:31:44+00:00,#aqi #campfire,sellnout,,0,0,https://twitter.com/sellnout/status/1063560274685411330,16,22,31
356,356.0,"Paradise, CA",1063550640071368705,"This is what is left of my dad and stepmom’s house in Paradise, CA. They made it out safely. The fire was moving so fast they didn’t have a lot of time to take anything with them,… https://www.instagram.com/p/BqQcrYBlvMt/?utm_source=ig_twitter_share&amp;igshid=1diqi5d2i17g9",2018-11-16 21:53:27+00:00,,LollyJoLolli,,0,0,https://twitter.com/LollyJoLolli/status/1063550640071368705,16,21,53
357,357.0,"Paradise, CA",1063527212484386816,"A few shots from the former town of Paradise, wiped from existence by fire last week. Already California’s deadliest-ever blaze, the final toll is likely to be truly horrifying - a… https://www.instagram.com/p/BqQSCLklT_u/?utm_source=ig_twitter_share&amp;igshid=q9thibtp432b",2018-11-16 20:20:21+00:00,,James_L_Bennett,,0,0,https://twitter.com/James_L_Bennett/status/1063527212484386816,16,20,20
358,358.0,"Paradise, CA",1063519107654418432,Hell. The city of Paradise. Gone. Completely. Over 650 feared dead. Burnt alive. This is an unprecedented catastrophe. Outside of the large cities… https://www.instagram.com/p/BqQN5bXgosUJX3FSOJ_hZ2XQTehLuam5YQoua40/?utm_source=ig_twitter_share&amp;igshid=1m2du97knuik2,2018-11-16 19:48:09+00:00,,AndyThrelfall,,0,0,https://twitter.com/AndyThrelfall/status/1063519107654418432,16,19,48
359,359.0,"Paradise, CA",1063515381497765889,"#AQI in #chicocalifornia right now #campfire @Chico, California https://www.instagram.com/p/BqQMmjmHW7IyRWKLzfINm7IKsgO6cl-LozgEt40/?utm_source=ig_twitter_share&amp;igshid=1vengfqjggc4h",2018-11-16 19:33:20+00:00,#AQI #chicocalifornia #campfire,sellnout,,0,0,https://twitter.com/sellnout/status/1063515381497765889,16,19,33
360,360.0,"Paradise, CA",1063512938277785600,"Welcome to paradise #itslit #rescuecrew #hazmattraining #paradisefirerescue #electricianlife #miltarypolice #cadaverdog @Paradise, California https://www.instagram.com/p/BqQLitJAwbi7k74Wz7wnC2T91DsxxXncCcTYZg0/?utm_source=ig_twitter_share&amp;igshid=ndd5bxk6siab",2018-11-16 19:23:38+00:00,#itslit #rescuecrew #hazmattraining #paradisefirerescue #electricianlife #miltarypolice #cadaverdog,justjosiah3,,0,0,https://twitter.com/justjosiah3/status/1063512938277785600,16,19,23
361,361.0,"Paradise, CA",1063490235894394882,Want to create an easy air purifier? Box fan + filter + duct tape = air purifier. This one has been running in our office 12 hours. Yup you need to do this! #CampFire2018 @… https://www.instagram.com/p/BqQBNsPn1Xf/?utm_source=ig_twitter_share&amp;igshid=1oc1mwwaw6lyb,2018-11-16 17:53:25+00:00,#CampFire2018,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1063490235894394882,16,17,53
362,362.0,"Paradise, CA",1063485272330051585,"If a tent city, with unwavering community support, had sprung-up in the Walmart parking[1] lot in #chicocalifornia two weeks ago I would have said it was sorely needed —… https://www.instagram.com/guillermomash/p/BqP-9wyHeSx/?utm_source=ig_twitter_share&amp;igshid=wex01auzcadv",2018-11-16 17:33:42+00:00,#chicocalifornia,WoAroof,,0,0,https://twitter.com/WoAroof/status/1063485272330051585,16,17,33
363,363.0,"Paradise, CA",1063479887498018817,"Shout out to my best friend brittanlittle for stepping up and housing and taking care of my family for arguably the worst week of their lives. You’re closer than a friend, you’re my… https://www.instagram.com/p/BqP8YwgnLeS/?utm_source=ig_twitter_share&amp;igshid=amljoc4k2hxx",2018-11-16 17:12:18+00:00,,craftycake27,,0,0,https://twitter.com/craftycake27/status/1063479887498018817,16,17,12
364,364.0,"Paradise, CA",1063473807476834304,"That’s my story, and I’m sticking to it. And if anyone can name the crop in this photo, you win a prize. #californiagrown #fire #vegan #vegetarian #sustainable #growyourown #thanksgiving… https://www.instagram.com/p/BqP5vMfHUlX/?utm_source=ig_twitter_share&amp;igshid=ygcmgyg9x4ig",2018-11-16 16:48:08+00:00,#californiagrown #fire #vegan #vegetarian #sustainable #growyourown #thanksgiving,CaliAnastasia,,0,1,https://twitter.com/CaliAnastasia/status/1063473807476834304,16,16,48
