tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,key_score,text_nourl
5961,Sacramento,1059983410914099203,Tuesday agendas! #MannELA7WMO #westmoreoaks @Westmore Oaks Elementary https://www.instagram.com/p/Bp3Gfsohg5Y/?utm_source=ig_twitter_share&amp;igshid=1upiuoii9bco0,2018-11-07 01:38:33+00:00,#MannELA7WMO #westmoreoaks,MrsSMann,,0,0,https://twitter.com/MrsSMann/status/1059983410914099203,0,Tuesday agendas! #MannELA7WMO #westmoreoaks @Westmore Oaks Elementary 
5960,Sacramento,1059983527071100929,"VOTED! @Sacramento, California https://www.instagram.com/p/Bp3EswjnTf22egzYt_GaSJSQksbV2PLF0BAj_k0/?utm_source=ig_twitter_share&amp;igshid=18iy7k6wu8uqd",2018-11-07 01:39:01+00:00,,Diemtrangdo,,0,0,https://twitter.com/Diemtrangdo/status/1059983527071100929,0,"VOTED! @Sacramento, California "
5959,Sacramento,1059984924604878848,"Accident cleared on US-50 EB at 59th St, stopped traffic back to Cap Cty, delay of 16 mins #traffic http://bit.ly/Y31VAF",2018-11-07 01:44:34+00:00,#traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1059984924604878848,0,"Accident cleared on US-50 EB at 59th St, stopped traffic back to Cap Cty, delay of 16 mins #traffic "
5958,Sacramento,1059985590949699585,Ramp restrictions on I 5 SB at I 80 #traffic http://bit.ly/Y31VAF,2018-11-07 01:47:13+00:00,#traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1059985590949699585,0,Ramp restrictions on I 5 SB at I 80 #traffic 
5957,Sacramento,1059985655084642305,10 years working #electionnightparties with this gal! @rachelintheknow @cawomenlead #cawomenlead #getelected @The Diplomat Steakhouse https://www.instagram.com/p/Bp3Hhk-HOFouG6i5-U09wGZZ9TOFH9I4RxyeHM0/?utm_source=ig_twitter_share&amp;igshid=1ueq2aynldj1m,2018-11-07 01:47:28+00:00,#electionnightparties #cawomenlead #getelected,PolloComms,@rachelintheknow @CaWomenLead,0,0,https://twitter.com/PolloComms/status/1059985655084642305,0,10 years working #electionnightparties with this gal! @rachelintheknow @cawomenlead #cawomenlead #getelected @The Diplomat Steakhouse 
5956,Sacramento,1059986078441095168,Boom #voted #democracy #america #beheard @Casa De Dakan https://www.instagram.com/p/Bp3HtqPnDmw/?utm_source=ig_twitter_share&amp;igshid=7es5r5wp1l58,2018-11-07 01:49:09+00:00,#voted #democracy #america #beheard,vw67sqback,,0,0,https://twitter.com/vw67sqback/status/1059986078441095168,0,Boom #voted #democracy #america #beheard @Casa De Dakan 
5955,Sacramento,1059987129768521728,Our UV ladies #Voted! Did you #Vote? @Zócalo at The UV https://www.instagram.com/p/Bp3IMPiHZpq/?utm_source=ig_twitter_share&amp;igshid=e7sib4cwoupf,2018-11-07 01:53:20+00:00,#Voted #Vote,Zocalo_Sactown,,0,0,https://twitter.com/Zocalo_Sactown/status/1059987129768521728,0,Our UV ladies #Voted! Did you #Vote? @Zócalo at The UV 
5954,Sacramento,1059987600470171648,"Accident, left lane blocked in #Sacramento on Cap Cty Fwy WB before E St, stopped traffic back to Howe Ave, delay of 32 mins #traffic",2018-11-07 01:55:12+00:00,#Sacramento #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1059987600470171648,0,"Accident, left lane blocked in #Sacramento on Cap Cty Fwy WB before E St, stopped traffic back to Howe Ave, delay of 32 mins #traffic"
5953,Sacramento,1059988601587544065,Because I have a voice and it demands to be heard. Because I have opinions about the issues and my opinions matter. Because one vote really can make a difference. I voted. Did you?… https://www.instagram.com/p/Bp3H-jBgcEz/?utm_source=ig_twitter_share&amp;igshid=x852dd37s054,2018-11-07 01:59:10+00:00,,PaigeSloane,,0,0,https://twitter.com/PaigeSloane/status/1059988601587544065,0,Because I have a voice and it demands to be heard. Because I have opinions about the issues and my opinions matter. Because one vote really can make a difference. I voted. Did you?… 
5952,Sacramento,1059988656755216389,"the vibes so wavy! @Roseville, California https://www.instagram.com/p/Bp3I4npnXJq/?utm_source=ig_twitter_share&amp;igshid=1jvs3rs4vrl88",2018-11-07 01:59:24+00:00,,slijah__etone,,0,0,https://twitter.com/slijah__etone/status/1059988656755216389,0,"the vibes so wavy! @Roseville, California "
5951,Sacramento,1059988950755000321,"Accident, center lane blocked in #SouthSac on Hwy 99 NB before Martin Luther King Jr Blvd, stop and go traffic back to 47th Ave #traffic",2018-11-07 02:00:34+00:00,#SouthSac #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1059988950755000321,0,"Accident, center lane blocked in #SouthSac on Hwy 99 NB before Martin Luther King Jr Blvd, stop and go traffic back to 47th Ave #traffic"
5950,Sacramento,1059989422735847424,"NO LINE UP, NO PROBLEM Still a certified Fresh1 King For Life Book your appointment on Booksy today by tapping the “Reserve” button underneath my bio Thank you for watching… https://www.instagram.com/p/Bp3I8KRAGq9/?utm_source=ig_twitter_share&amp;igshid=jtiv2r9yswl8",2018-11-07 02:02:26+00:00,,fresh_1_frank,,0,0,https://twitter.com/fresh_1_frank/status/1059989422735847424,0,"NO LINE UP, NO PROBLEM Still a certified Fresh1 King For Life Book your appointment on Booksy today by tapping the “Reserve” button underneath my bio Thank you for watching… "
5949,Sacramento,1059989684489723904,"choir rehearsal (@St. Francis of Assisi Parish in Sacramento, CA) https://www.swarmapp.com/c/0HHKnoBoboM",2018-11-07 02:03:29+00:00,,kernsac,,0,0,https://twitter.com/kernsac/status/1059989684489723904,0,"choir rehearsal (@St. Francis of Assisi Parish in Sacramento, CA) "
5948,Sacramento,1059990275160973317,"Listening to robynkonichiwa new album #honeyalbum and it is soooooo MUCH FIRE @Carmichael, California https://www.instagram.com/p/Bp3JNgDnvBr/?utm_source=ig_twitter_share&amp;igshid=1sylpaw37bu8f",2018-11-07 02:05:49+00:00,#honeyalbum,Royal84Cortez,,0,0,https://twitter.com/Royal84Cortez/status/1059990275160973317,1,"Listening to robynkonichiwa new album #honeyalbum and it is soooooo MUCH FIRE @Carmichael, California "
5947,Sacramento,1059990379620007938,"Out in midtown #GOTV for leticiasgarcia4 school board. Polls are open until 8pm! http://Sacramento.Vote had a map to the closest location. #GoLeticia! @Sacramento, California https://www.instagram.com/p/Bp3Jqw6nEMD/?utm_source=ig_twitter_share&amp;igshid=1btbut6mrvw57",2018-11-07 02:06:14+00:00,#GOTV #GoLeticia,EricZGuerra,,0,0,https://twitter.com/EricZGuerra/status/1059990379620007938,0,"Out in midtown #GOTV for leticiasgarcia4 school board. Polls are open until 8pm!  had a map to the closest location. #GoLeticia! @Sacramento, California "
891,Butte County,1059990474121986053,LOOK WHAT YOU MADE ME DO. emileechristinee and I are proud voters in California. As a school Psychologist I have seen first hand the need for more funding for education and mental health.… https://www.instagram.com/p/Bp3JthGgU3v/?utm_source=ig_twitter_share&amp;igshid=cgpwy9urun21,2018-11-07 02:06:37+00:00,,arielellis23,,1,0,https://twitter.com/arielellis23/status/1059990474121986053,0,LOOK WHAT YOU MADE ME DO. emileechristinee and I are proud voters in California. As a school Psychologist I have seen first hand the need for more funding for education and mental health.… 
5946,Sacramento,1059990962238353410,"So, like, if you vote and don't post it on social media, did it even happen? #vote, bitches! It's not too late. @Boulevard Park, Sacramento, California https://www.instagram.com/p/Bp3Jw8in5rn/?utm_source=ig_twitter_share&amp;igshid=1vtth84c39coh",2018-11-07 02:08:33+00:00,#vote,finksdeepthots,,1,0,https://twitter.com/finksdeepthots/status/1059990962238353410,0,"So, like, if you vote and don't post it on social media, did it even happen? #vote, bitches! It's not too late. @Boulevard Park, Sacramento, California "
5945,Sacramento,1059992338368524288,Our friendship is sweeter than pumpkin pie @Dave's Pumpkin Patch https://www.instagram.com/p/Bp3Kj32H4E7/?utm_source=ig_twitter_share&amp;igshid=1v0n44lu7nyt,2018-11-07 02:14:01+00:00,,ambercort15,,0,0,https://twitter.com/ambercort15/status/1059992338368524288,0,Our friendship is sweeter than pumpkin pie @Dave's Pumpkin Patch 
804,"Paradise, CA",1059993097646440448,"I call this ""the $27 I wasted on a back seat cover for my car"" he jumped into the front seat and looked so proud. Finally got him in the hammock then when I got in the car to see how he… https://www.instagram.com/p/Bp3K6B7Ab6j/?utm_source=ig_twitter_share&amp;igshid=1tuvoq0cv2xl7",2018-11-07 02:17:02+00:00,,tory1293,,0,0,https://twitter.com/tory1293/status/1059993097646440448,0,"I call this ""the $27 I wasted on a back seat cover for my car"" he jumped into the front seat and looked so proud. Finally got him in the hammock then when I got in the car to see how he… "
5944,Sacramento,1059993486630535169,"Doing double duty today! I didn't quite pass out, but I was close-ish. Drinking 7-Up and eating Doritos now. #blooddonor @Vitalant - Davis https://www.instagram.com/p/Bp3LFbUDkFt/?utm_source=ig_twitter_share&amp;igshid=180ygpr258ni4",2018-11-07 02:18:35+00:00,#blooddonor,rvbutlerwrites,,0,0,https://twitter.com/rvbutlerwrites/status/1059993486630535169,0,"Doing double duty today! I didn't quite pass out, but I was close-ish. Drinking 7-Up and eating Doritos now. #blooddonor @Vitalant - Davis "
5943,Sacramento,1059993575897923584,"J1 didn't want to read Shakespeare because it was too tragic, forcing me to identify all non-tragic Shakespeare. Thank you, AP English. #j1 #bibliophile… https://www.instagram.com/p/Bp3LH9jjx5YM6AfBM134yeYuqvcg1XXdnRpIOo0/?utm_source=ig_twitter_share&amp;igshid=wiqclhv75ll0",2018-11-07 02:18:56+00:00,#j1 #bibliophile,chunglund,,0,0,https://twitter.com/chunglund/status/1059993575897923584,0,"J1 didn't want to read Shakespeare because it was too tragic, forcing me to identify all non-tragic Shakespeare. Thank you, AP English. #j1 #bibliophile… "
5942,Sacramento,1059993613680152576,Accident cleared on Cap Cty Fwy WB before E St #traffic http://bit.ly/Y31VAF,2018-11-07 02:19:05+00:00,#traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1059993613680152576,0,Accident cleared on Cap Cty Fwy WB before E St #traffic 
5941,Sacramento,1059993878487592961,Accident cleared on I 5 SB at I 80 #traffic http://bit.ly/Y31VAF,2018-11-07 02:20:09+00:00,#traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1059993878487592961,0,Accident cleared on I 5 SB at I 80 #traffic 
5940,Sacramento,1059994520727838720,I voted! There’s still time for those of you on the west coast! Thank you to everyone who made their voice count and doing their part. #bethechange #voteforourlives @West… https://www.instagram.com/p/Bp3LD8Dj_qB/?utm_source=ig_twitter_share&amp;igshid=1hbtalln9n67d,2018-11-07 02:22:42+00:00,#bethechange #voteforourlives,isaiahgodby,,0,0,https://twitter.com/isaiahgodby/status/1059994520727838720,0,I voted! There’s still time for those of you on the west coast! Thank you to everyone who made their voice count and doing their part. #bethechange #voteforourlives @West… 
5939,Sacramento,1059994687921106946,"Accident, shoulder blocked in #Sacramento on I 5 SB at J St #traffic http://bit.ly/Y31VAF",2018-11-07 02:23:22+00:00,#Sacramento #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1059994687921106946,0,"Accident, shoulder blocked in #Sacramento on I 5 SB at J St #traffic "
5938,Sacramento,1059995063781081088,"Just dropped off my absentee ballot 4 #2018Midterms and I've never seen such a long line for a midterm election before in my area. Wow! (@Pannell Meadowview Community Center in Sacramento, CA) https://www.swarmapp.com/c/aHUQDGY7VKg",2018-11-07 02:24:51+00:00,#2018Midterms,Specneedsmom4,,4,0,https://twitter.com/Specneedsmom4/status/1059995063781081088,0,"Just dropped off my absentee ballot 4 #2018Midterms and I've never seen such a long line for a midterm election before in my area. Wow! (@Pannell Meadowview Community Center in Sacramento, CA) "
5937,Sacramento,1059997085477625858,"Just some of the pine cut today. I've got 7 projects in the works, plus getting ready for the holiday craft show on the 17th. It's not the best, but pine makes the shop smell pretty… https://www.instagram.com/p/Bp3Mt2Sg6V2/?utm_source=ig_twitter_share&amp;igshid=2fv97ianozgk",2018-11-07 02:32:53+00:00,,DoctorPlance,,0,0,https://twitter.com/DoctorPlance/status/1059997085477625858,0,"Just some of the pine cut today. I've got 7 projects in the works, plus getting ready for the holiday craft show on the 17th. It's not the best, but pine makes the shop smell pretty… "
5936,Sacramento,1059997940574547968,Colors ⁣ °⁣ °⁣ °⁣ °⁣ °⁣ #wildpineapples #sales #sets #bathbombs #bathandbody #smallbusiness #supportme #entrepreneur #bathseason #bathsoak #homemade #love #bath #coconutoil… https://www.instagram.com/p/Bp3M8MXFsPj/?utm_source=ig_twitter_share&amp;igshid=ac7yidxqrli2,2018-11-07 02:36:17+00:00,#wildpineapples #sales #sets #bathbombs #bathandbody #smallbusiness #supportme #entrepreneur #bathseason #bathsoak #homemade #love #bath #coconutoil,lolabandzzz_,,0,0,https://twitter.com/lolabandzzz_/status/1059997940574547968,0,Colors ⁣ °⁣ °⁣ °⁣ °⁣ °⁣ #wildpineapples #sales #sets #bathbombs #bathandbody #smallbusiness #supportme #entrepreneur #bathseason #bathsoak #homemade #love #bath #coconutoil… 
5935,Sacramento,1059998326559531015,"@transworldskate Sacramento Kings @FofaMiika @Miles_Silvas #DUETS #plaboys @Sacramento, California https://www.instagram.com/p/Bp3NSEznFPfnDrlUjtkMTIfyyvGu9HQAoy0ll40/?utm_source=ig_twitter_share&amp;igshid=15arigws8cqps",2018-11-07 02:37:49+00:00,#DUETS #plaboys,mezcalpapi_,@TransWorldSKATE @FofaMiika,0,0,https://twitter.com/mezcalpapi_/status/1059998326559531015,0,"@transworldskate Sacramento Kings @FofaMiika @Miles_Silvas #DUETS #plaboys @Sacramento, California "
5934,Sacramento,1059998375083311104,Colors ⁣ °⁣ °⁣ °⁣ °⁣ °⁣ #wildpineapples #sales #sets #bathbombs #bathandbody #smallbusiness #supportme #entrepreneur #bathseason #bathsoak #homemade #love #bath #coconutoil… https://www.instagram.com/p/Bp3NT0HF-Qk/?utm_source=ig_twitter_share&amp;igshid=1q4tdourzpg7v,2018-11-07 02:38:01+00:00,#wildpineapples #sales #sets #bathbombs #bathandbody #smallbusiness #supportme #entrepreneur #bathseason #bathsoak #homemade #love #bath #coconutoil,lolabandzzz_,,0,1,https://twitter.com/lolabandzzz_/status/1059998375083311104,0,Colors ⁣ °⁣ °⁣ °⁣ °⁣ °⁣ #wildpineapples #sales #sets #bathbombs #bathandbody #smallbusiness #supportme #entrepreneur #bathseason #bathsoak #homemade #love #bath #coconutoil… 
5933,Sacramento,1059998779548459009,I voted. Then got Starbucks. @Starbucks https://www.instagram.com/p/Bp3NfSRHQtm/?utm_source=ig_twitter_share&amp;igshid=hihhfkghtdqn,2018-11-07 02:39:37+00:00,,Fauxnadian_,,0,0,https://twitter.com/Fauxnadian_/status/1059998779548459009,0,I voted. Then got Starbucks. @Starbucks 
803,"Paradise, CA",1059999017214578688,"The answer is #yes! #ivoted #ivoted @Chico, California https://www.instagram.com/p/Bp3NmBMBtKI/?utm_source=ig_twitter_share&amp;igshid=6ab83yzi5d62",2018-11-07 02:40:34+00:00,#yes #ivoted #ivoted,nlitendchild,,0,0,https://twitter.com/nlitendchild/status/1059999017214578688,0,"The answer is #yes! #ivoted #ivoted @Chico, California "
5932,Sacramento,1060000868282654726,"#metallica #goldenonecenter @Southport, West Sacramento, California https://www.instagram.com/p/Bp3OcLhHttIEoxu8gP_deLhqM-BFGirZdMxMEk0/?utm_source=ig_twitter_share&amp;igshid=13rujg9qfb4jr",2018-11-07 02:47:55+00:00,#metallica #goldenonecenter,namtab666,,0,0,https://twitter.com/namtab666/status/1060000868282654726,0,"#metallica #goldenonecenter @Southport, West Sacramento, California "
5931,Sacramento,1060001037241614337,"How do you know you're having a good day? When you're double fisting popsicles. #tuesdays #j2 #kidlife #goodlife @East Sacramento, Sacramento, California https://www.instagram.com/p/Bp3OhHbDDmDQxhVdnAj7xJiyUz9EEpHYz-7tj40/?utm_source=ig_twitter_share&amp;igshid=1qdadcz3gyxdd",2018-11-07 02:48:35+00:00,#tuesdays #j2 #kidlife #goodlife,chunglund,,0,0,https://twitter.com/chunglund/status/1060001037241614337,0,"How do you know you're having a good day? When you're double fisting popsicles. #tuesdays #j2 #kidlife #goodlife @East Sacramento, Sacramento, California "
5930,Sacramento,1060001618379165697,"You are Invited by RNG Management to an Income Opportunity Event When: August 25,2018 Text Income to 562-324-4860 @rngmgmtllc #feed #B",2018-11-07 02:50:54+00:00,#feed #B,Blacktradelines,@rngmgmtllc,0,0,https://twitter.com/Blacktradelines/status/1060001618379165697,0,"You are Invited by RNG Management to an Income Opportunity Event When: August 25,2018 Text Income to 562-324-4860 @rngmgmtllc #feed #B"
