tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,text_nourl,key_score,from_locations
254.0,"Paradise, CA",1.0645459522105344e+18,The ice cream truck would come down our street in Paradise very often “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/BqXhK52lVZQ/?utm_source=ig_twitter_share&amp;igshid=1kw6xw8d932ec,2018-11-19 15:48:27+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064545952210534401,19,15,48,1,The ice cream truck would come down our street in Paradise very often “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… ,1,"Paradise, CA"
253.0,"Paradise, CA",1.064546286966268e+18,Gwennie photo bomber in the backyard “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/BqXhdJnlXB3/?utm_source=ig_twitter_share&amp;igshid=bjogy5qqp2bz,2018-11-19 15:49:47+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064546286966267904,19,15,49,1,Gwennie photo bomber in the backyard “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… ,1,"Paradise, CA"
252.0,"Paradise, CA",1.0645468260098784e+18,Paradise Lake and my favorite mtb bike “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/BqXhsaqlk2C/?utm_source=ig_twitter_share&amp;igshid=3b5f7v6hv0pu,2018-11-19 15:51:56+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064546826009878528,19,15,51,1,Paradise Lake and my favorite mtb bike “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… ,1,"Magalia, CA"
251.0,"Paradise, CA",1.0645469448303576e+18,Here's my heart. And why it's broken! Still very angry & have a different prospective on life & the way of living. #ParadiseStrong #RidgeStrong #Paradise… https://www.instagram.com/p/BqXhvrxAglowQnyotahYtTvA4JOgI-NmjjY1qA0/?utm_source=ig_twitter_share&amp;igshid=pqzfgibzh8y3,2018-11-19 15:52:24+00:00,#ParadiseStrong #RidgeStrong #Paradise,goodforshona,,0,1,https://twitter.com/goodforshona/status/1064546944830357504,19,15,52,1,Here's my heart. And why it's broken! Still very angry & have a different prospective on life & the way of living. #ParadiseStrong #RidgeStrong #Paradise… ,0,"Paradise, CA"
250.0,"Paradise, CA",1.064547176913805e+18,Backyard garden “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it… https://www.instagram.com/p/BqXh27ZlWPX/?utm_source=ig_twitter_share&amp;igshid=ly4c2mdxr2rh,2018-11-19 15:53:19+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064547176913805315,19,15,53,1,Backyard garden “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it… ,1,"Paradise, CA"
249.0,"Paradise, CA",1.0645474516742144e+18,Backyard rose garden “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it… https://www.instagram.com/p/BqXh--6FMaH/?utm_source=ig_twitter_share&amp;igshid=1cr6v1utfq6l6,2018-11-19 15:54:25+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064547451674214400,19,15,54,1,Backyard rose garden “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it… ,1,"Paradise, CA"
248.0,"Paradise, CA",1.0645477086970184e+18,Backyard garden beauties “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see… https://www.instagram.com/p/BqXiGZaFC1j/?utm_source=ig_twitter_share&amp;igshid=1l7y7mcthhxvu,2018-11-19 15:55:26+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064547708697018374,19,15,55,1,Backyard garden beauties “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see… ,1,"Paradise, CA"
247.0,"Paradise, CA",1.0645498705293805e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqXjENclAv8/?utm_source=ig_twitter_share&amp;igshid=tih9mvkfjkgm,2018-11-19 16:04:02+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064549870529380353,19,16,4,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
246.0,"Paradise, CA",1.0645504836317225e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqXjODBFElh/?utm_source=ig_twitter_share&amp;igshid=e51zoj0hr3s8,2018-11-19 16:06:28+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064550483631722497,19,16,6,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
245.0,"Paradise, CA",1.0645509366499821e+18,riding the trails through Paradise “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/BqXjYRxl0M4/?utm_source=ig_twitter_share&amp;igshid=8bkfcb22jxqy,2018-11-19 16:08:16+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064550936649981952,19,16,8,1,riding the trails through Paradise “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… ,1,"Paradise, CA"
244.0,"Paradise, CA",1.0645654523224351e+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-19 17:05:57+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1064565452322435074,19,17,5,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic ,1,"Paradise, CA"
243.0,"Paradise, CA",1.064565568936788e+18,Give Grace #campfire #buttestrong #studiompilatesandhealing @Studio M Pilates and Healing https://www.instagram.com/p/BqXqOLWn_Ul/?utm_source=ig_twitter_share&amp;igshid=1pveawfpim4u4,2018-11-19 17:06:24+00:00,#campfire #buttestrong #studiompilatesandhealing,studiomchico,,0,0,https://twitter.com/studiomchico/status/1064565568936787973,19,17,6,1,Give Grace #campfire #buttestrong #studiompilatesandhealing @Studio M Pilates and Healing ,1,"Chico, CA"
269.0,Butte County,1.0645677128301075e+18,Reuben Comfort Dog and I were helping out at the distribution center for first responders whose families lost their homes. #buttecounty #firefighter #lawenforcement #firstresponders… https://www.instagram.com/p/BqXrMqOFCoL/?utm_source=ig_twitter_share&amp;igshid=qzhxh8v4zl8f,2018-11-19 17:14:56+00:00,#buttecounty #firefighter #lawenforcement #firstresponders,AaronComfortDog,,1,1,https://twitter.com/AaronComfortDog/status/1064567712830107648,19,17,14,1,Reuben Comfort Dog and I were helping out at the distribution center for first responders whose families lost their homes. #buttecounty #firefighter #lawenforcement #firstresponders… ,1,"Oroville, CA"
242.0,"Paradise, CA",1.0645899695981037e+18,"The first time seeing blue back in the sky since the #campfire happened @Chico, California https://www.instagram.com/p/BqX1UeEgkXa/?utm_source=ig_twitter_share&amp;igshid=1m5j78xtna3k9",2018-11-19 18:43:22+00:00,#campfire,angiepangie486,,0,0,https://twitter.com/angiepangie486/status/1064589969598103554,19,18,43,1,"The first time seeing blue back in the sky since the #campfire happened @Chico, California ",1,"Chico, CA"
241.0,"Paradise, CA",1.064590899575894e+18,"First session of #balayage for this #babe! We toned again after this, but the photo was too dark to share! Working our way towards bright #blonde! #Chicohairstylist #chicohair… https://www.instagram.com/p/BqX1vKxn8yd/?utm_source=ig_twitter_share&amp;igshid=1tq6o8n2s0ewv",2018-11-19 18:47:04+00:00,#balayage #babe #blonde #Chicohairstylist #chicohair,EvelynToddHair,,0,0,https://twitter.com/EvelynToddHair/status/1064590899575894017,19,18,47,1,"First session of #balayage for this #babe! We toned again after this, but the photo was too dark to share! Working our way towards bright #blonde! #Chicohairstylist #chicohair… ",0,"Chico, CA"
266.0,Butte County,1.0645953237528617e+18,"As the sun rises over camp, the crews of SBC #RTF12 get briefed for their second day of clearing structures in Butte county. The RTF includes crews from @SantaMariaFire @SBCityFirePIO… https://www.instagram.com/p/BqX3v00lCE6/?utm_source=ig_twitter_share&amp;igshid=62b0sxy7qs4j",2018-11-19 19:04:39+00:00,#RTF12,montecitofire,@SantaMariaFire @SBCityFirePIO,2,0,https://twitter.com/montecitofire/status/1064595323752861697,19,19,4,1,"As the sun rises over camp, the crews of SBC #RTF12 get briefed for their second day of clearing structures in Butte county. The RTF includes crews from @SantaMariaFire @SBCityFirePIO… ",0,"Oroville, CA"
240.0,"Paradise, CA",1.064601925222576e+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-19 19:30:52+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1064601925222576129,19,19,30,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic ,1,"Paradise, CA"
239.0,"Paradise, CA",1.0646094492797171e+18,"Going offline for some much needed respite with my #firstresponders family. Much to be thankful for, much to be grateful for, much to be humble about in the wake of #campfire that… https://www.instagram.com/p/BqX-LZdleDs/?utm_source=ig_twitter_share&amp;igshid=4k10owrnezy9",2018-11-19 20:00:46+00:00,#firstresponders #campfire,kathieblog,,0,0,https://twitter.com/kathieblog/status/1064609449279717376,19,20,0,1,"Going offline for some much needed respite with my #firstresponders family. Much to be thankful for, much to be grateful for, much to be humble about in the wake of #campfire that… ",1,"Paradise, CA"
238.0,"Paradise, CA",1.0646107638668124e+18,"Took this a few days back. Highway 99 headed into Chico, California. #campfire #paradise #chico @Chico, California https://www.instagram.com/p/BqX-n8jF0lQ/?utm_source=ig_twitter_share&amp;igshid=1azexvrznge96",2018-11-19 20:06:00+00:00,#campfire #paradise #chico,djdelayone,,0,0,https://twitter.com/djdelayone/status/1064610763866812416,19,20,6,1,"Took this a few days back. Highway 99 headed into Chico, California. #campfire #paradise #chico @Chico, California ",1,"Chico, CA"
237.0,"Paradise, CA",1.0646270737115791e+18,Love these Teens! Always fun to be around and see them live for Christ! #baskinrobbins #bestteensever @Baskin-Robbins https://www.instagram.com/p/BqYGMMmldlx/?utm_source=ig_twitter_share&amp;igshid=1li446ax6jisk,2018-11-19 21:10:48+00:00,#baskinrobbins #bestteensever,scottcarnagey,,0,0,https://twitter.com/scottcarnagey/status/1064627073711579137,19,21,10,1,Love these Teens! Always fun to be around and see them live for Christ! #baskinrobbins #bestteensever @Baskin-Robbins ,0,"Chico, CA"
236.0,"Paradise, CA",1.0646419269877391e+18,"calfire reporting #CampFire 66% contained, 151,000 acres burned. Structures destroyed: 11,713 residences, 472 commercial and 3,388 other buildings. @Paradise, California https://www.instagram.com/p/BqYM87xAzCC/?utm_source=ig_twitter_share&amp;igshid=1jaemzog1728u",2018-11-19 22:09:50+00:00,#CampFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1064641926987739136,19,22,9,1,"calfire reporting #CampFire 66% contained, 151,000 acres burned. Structures destroyed: 11,713 residences, 472 commercial and 3,388 other buildings. @Paradise, California ",2,"Paradise, CA"
51.0,"Oroville, CA",1.0646421501706733e+18,"At a Red Cross relief center people are posting hand-written notes to try to find missing friends and family #campfire @weatherchannel @wunderground @Gridley, California https://www.instagram.com/p/BqYNDINhCeL/?utm_source=ig_twitter_share&amp;igshid=mzise6bbr4g5",2018-11-19 22:10:43+00:00,#campfire,amlikethewind,@weatherchannel @wunderground,0,0,https://twitter.com/amlikethewind/status/1064642150170673152,19,22,10,1,"At a Red Cross relief center people are posting hand-written notes to try to find missing friends and family #campfire @weatherchannel @wunderground @Gridley, California ",1,"Gridley, CA"
235.0,"Paradise, CA",1.0646442575904643e+18,"Not good... #flashfloods #cawx #wildfires #wildlandurbaninterface @Chico, California https://www.instagram.com/p/BqYOAKHgCmC/?utm_source=ig_twitter_share&amp;igshid=t33nwjwr5wf0",2018-11-19 22:19:05+00:00,#flashfloods #cawx #wildfires #wildlandurbaninterface,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1064644257590464512,19,22,19,1,"Not good... #flashfloods #cawx #wildfires #wildlandurbaninterface @Chico, California ",2,"Chico, CA"
234.0,"Paradise, CA",1.0646508811220867e+18,"Today we dropped a trailer full of much needed donations for the #campfire victims. We want to thank our members, @cfitlivermore, smashmilpitas, and our awesome community for pulling… https://www.instagram.com/p/BqYQ_SfAnBA/?utm_source=ig_twitter_share&amp;igshid=cjpmjwqbvog4",2018-11-19 22:45:24+00:00,#campfire,ArenaStrong,@CFitLivermore,2,0,https://twitter.com/ArenaStrong/status/1064650881122086913,19,22,45,1,"Today we dropped a trailer full of much needed donations for the #campfire victims. We want to thank our members, @cfitlivermore, smashmilpitas, and our awesome community for pulling… ",1,"Chico, CA"
233.0,"Paradise, CA",1.0646525836277144e+18,American Families living in tent cities with infants for 10 days now. Today we distributed more #BStrong gift cards to over 50 families living in tents. Here’s their testimonies. Now… https://www.instagram.com/p/BqYRyY9gsV3/?utm_source=ig_twitter_share&amp;igshid=19geoal7pwn6y,2018-11-19 22:52:10+00:00,#BStrong,michaelcapponi,,3,4,https://twitter.com/michaelcapponi/status/1064652583627714560,19,22,52,1,American Families living in tent cities with infants for 10 days now. Today we distributed more #BStrong gift cards to over 50 families living in tents. Here’s their testimonies. Now… ,0,"Chico, CA"
232.0,"Paradise, CA",1.0646565784716943e+18,Los más vulnerables son los más afectados. Ayer visitamos centros donde algunos han contraído virus y otros su salud ha empeorado por la calidad del aire. #california #fire #freelancer… https://www.instagram.com/p/BqYTnEIFlUo/?utm_source=ig_twitter_share&amp;igshid=wp32npfot8qw,2018-11-19 23:08:03+00:00,#california #fire #freelancer,WilliamICastro,,1,0,https://twitter.com/WilliamICastro/status/1064656578471694336,19,23,8,1,Los más vulnerables son los más afectados. Ayer visitamos centros donde algunos han contraído virus y otros su salud ha empeorado por la calidad del aire. #california #fire #freelancer… ,1,"Chico, CA"
231.0,"Paradise, CA",1.0646789602802893e+18,"I'm at Willow Oak Villas in Chico, CA",2018-11-20 00:36:59+00:00,,AMK26xx,,0,0,https://twitter.com/AMK26xx/status/1064678960280289280,20,0,36,1,"I'm at Willow Oak Villas in Chico, CA",0,"Chico, CA"
230.0,"Paradise, CA",1.0646856033322106e+18,Chico CA Mon Nov 19th PM Forecast: TONIGHT Hazy Lo 37 TUESDAY Hazy Hi 65,2018-11-20 01:03:23+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1064685603332210689,20,1,3,1,Chico CA Mon Nov 19th PM Forecast: TONIGHT Hazy Lo 37 TUESDAY Hazy Hi 65,0,"Chico, CA"
255.0,Butte County,1.064693821701845e+18,Been working on this non stop so happy it came together. Thankful to my team! I will be on the ground there to help support and coordinate all these efforts #Repost @houndsandheroes… https://www.instagram.com/p/BqYkck9FZ71/?utm_source=ig_twitter_share&amp;igshid=w3dh4ysxmvms,2018-11-20 01:36:02+00:00,#Repost,BJLaflin,@houndsandheroes,4,1,https://twitter.com/BJLaflin/status/1064693821701844997,20,1,36,1,Been working on this non stop so happy it came together. Thankful to my team! I will be on the ground there to help support and coordinate all these efforts #Repost @houndsandheroes… ,0,"Oroville, CA"
229.0,"Paradise, CA",1.0647001846832088e+18,"#CampFire unofficial update: 151,272 Acres. 70% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-20 02:01:19+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,0,0,https://twitter.com/CaliFireBot/status/1064700184683208704,20,2,1,1,"#CampFire unofficial update: 151,272 Acres. 70% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",1,"Paradise, CA"
228.0,"Paradise, CA",1.0647029608553308e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqYoszEl1T_/?utm_source=ig_twitter_share&amp;igshid=1avcvtd0hjnfn,2018-11-20 02:12:21+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064702960855330816,20,2,12,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
227.0,"Paradise, CA",1.0647032204827976e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqYoz18Fs2F/?utm_source=ig_twitter_share&amp;igshid=o17w955tv7mj,2018-11-20 02:13:23+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064703220482797568,20,2,13,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
226.0,"Paradise, CA",1.0647034131437896e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqYo6G_F9Zg/?utm_source=ig_twitter_share&amp;igshid=1le7pkk5ta9b3,2018-11-20 02:14:09+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064703413143789568,20,2,14,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
225.0,"Paradise, CA",1.0647039719844659e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqYpCZAlhW9/?utm_source=ig_twitter_share&amp;igshid=1vnjbkf05l139,2018-11-20 02:16:22+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064703971984465920,20,2,16,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
224.0,"Paradise, CA",1.0647040602956922e+18,"A week ago I went to photograph the wildfire in Butte County. This was an experience that I will never be able to forget, the people I’ve met, and the stories I came across made me come to… https://www.instagram.com/p/BqYny0vFfn9/?utm_source=ig_twitter_share&amp;igshid=4tlr7vcsv6qs",2018-11-20 02:16:43+00:00,,david_salnews,,0,0,https://twitter.com/david_salnews/status/1064704060295692289,20,2,16,1,"A week ago I went to photograph the wildfire in Butte County. This was an experience that I will never be able to forget, the people I’ve met, and the stories I came across made me come to… ",1,"Paradise, CA"
223.0,"Paradise, CA",1.0647040860319826e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqYpFt1lqpW/?utm_source=ig_twitter_share&amp;igshid=1lhe2xeexukof,2018-11-20 02:16:50+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064704086031982594,20,2,16,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
247.0,Butte County,1.0647068083743251e+18,Feather: Running,2018-11-20 02:27:39+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1064706808374325249,20,2,27,1,Feather: Running,0,Butte County
222.0,"Paradise, CA",1.0647162753168548e+18,With all the hardship from the #campfire we find selfless people who have lost everything but are giving to others. May God bless all of those that are hurting. #hope #faith #love… https://www.instagram.com/p/BqYuwe9l_Ch/?utm_source=ig_twitter_share&amp;igshid=h8qbmzvc6vd5,2018-11-20 03:05:16+00:00,#campfire #hope #faith #love,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1064716275316854784,20,3,5,1,With all the hardship from the #campfire we find selfless people who have lost everything but are giving to others. May God bless all of those that are hurting. #hope #faith #love… ,1,"Chico, CA"
221.0,"Paradise, CA",1.0647168874587629e+18,"Chico has tried to clear the Walmart parking lot of evacuees before the rain comes, but many haven’t left. Pictures by #KCBS reporter Megan Goldsby. #CampFire #evacuees #walmart #music… https://www.instagram.com/p/BqYvCXLnmiU/?utm_source=ig_twitter_share&amp;igshid=vfydjh1tgafl",2018-11-20 03:07:42+00:00,#KCBS #CampFire #evacuees #walmart #music,MeganGoldsby,,7,0,https://twitter.com/MeganGoldsby/status/1064716887458762752,20,3,7,1,"Chico has tried to clear the Walmart parking lot of evacuees before the rain comes, but many haven’t left. Pictures by #KCBS reporter Megan Goldsby. #CampFire #evacuees #walmart #music… ",3,"Chico, CA"
220.0,"Paradise, CA",1.0647272006525421e+18,no words #paradise #paradiseca #paradisecalifornia #campfire #survivor #ilovecalifornia #californiafires #campfireparadise #californiawildfires #californiafirefighter #californiafire… https://www.instagram.com/p/BqYzuuggBLs/?utm_source=ig_twitter_share&amp;igshid=rc4n91lcqsnk,2018-11-20 03:48:40+00:00,#paradise #paradiseca #paradisecalifornia #campfire #survivor #ilovecalifornia #californiafires #campfireparadise #californiawildfires #californiafirefighter #californiafire,lucywalkerfilm,,0,0,https://twitter.com/lucywalkerfilm/status/1064727200652541952,20,3,48,1,no words #paradise #paradiseca #paradisecalifornia #campfire #survivor #ilovecalifornia #californiafires #campfireparadise #californiawildfires #californiafirefighter #californiafire… ,5,"Paradise, CA"
243.0,Butte County,1.0647296938768302e+18,#new #bloom #blooming #peace #naturegirl #naturelovers #succulentgarden #mysucculents #succulent #nature #cactus #succulentsofinstagram #myhappyplace #succulentjunkie #giftofnature… https://www.instagram.com/p/BqY03Rdn9AK/?utm_source=ig_twitter_share&amp;igshid=g6wb9vlnpw2b,2018-11-20 03:58:35+00:00,#new #bloom #blooming #peace #naturegirl #naturelovers #succulentgarden #mysucculents #succulent #nature #cactus #succulentsofinstagram #myhappyplace #succulentjunkie #giftofnature,bridgit724,,0,0,https://twitter.com/bridgit724/status/1064729693876830209,20,3,58,1,#new #bloom #blooming #peace #naturegirl #naturelovers #succulentgarden #mysucculents #succulent #nature #cactus #succulentsofinstagram #myhappyplace #succulentjunkie #giftofnature… ,0,"Oroville, CA"
242.0,Butte County,1.0647298621816996e+18,#new #bloom #blooming #peace #naturegirl #naturelovers #succulentgarden #mysucculents #succulent #nature #cactus #succulentsofinstagram #myhappyplace #succulentjunkie #giftofnature… https://www.instagram.com/p/BqY08Jfnu_N/?utm_source=ig_twitter_share&amp;igshid=1g9anlxrpe9a9,2018-11-20 03:59:15+00:00,#new #bloom #blooming #peace #naturegirl #naturelovers #succulentgarden #mysucculents #succulent #nature #cactus #succulentsofinstagram #myhappyplace #succulentjunkie #giftofnature,bridgit724,,0,0,https://twitter.com/bridgit724/status/1064729862181699584,20,3,59,1,#new #bloom #blooming #peace #naturegirl #naturelovers #succulentgarden #mysucculents #succulent #nature #cactus #succulentsofinstagram #myhappyplace #succulentjunkie #giftofnature… ,0,"Oroville, CA"
241.0,Butte County,1.0647357840314611e+18,The only time these three are on their best behavior simultaneously is when I’m trying to eat dinner. #dinnerpawty @Oroville / Feather Falls Casino KOA Journey https://www.instagram.com/p/BqY3ojElPnjYA4XPveHqpz8IRVzt1chPbNy4jY0/?utm_source=ig_twitter_share&amp;igshid=144r73dq8r05u,2018-11-20 04:22:47+00:00,#dinnerpawty,BristolPistolTN,,0,0,https://twitter.com/BristolPistolTN/status/1064735784031461379,20,4,22,1,The only time these three are on their best behavior simultaneously is when I’m trying to eat dinner. #dinnerpawty @Oroville / Feather Falls Casino KOA Journey ,0,"South Oroville, CA"
219.0,"Paradise, CA",1.0647767395393536e+18,"A great night with Mary Kay and great women tonight. #,grateful #mymklife #teammk #bestyearyet #AntonLegacy beamillslagle cagliaricathy @Veronica Wilkins-MK https://www.instagram.com/p/BqZKQMDHGVf/?utm_source=ig_twitter_share&amp;igshid=uag1cqalu239",2018-11-20 07:05:31+00:00,#mymklife #teammk #bestyearyet #AntonLegacy,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1064776739539353600,20,7,5,1,"A great night with Mary Kay and great women tonight. #,grateful #mymklife #teammk #bestyearyet #AntonLegacy beamillslagle cagliaricathy @Veronica Wilkins-MK ",0,"Chico, CA"
218.0,"Paradise, CA",1.0647940369370767e+18,"Just posted a photo @Paradise, California https://www.instagram.com/p/BqZSHtunjkoq8buRq75TcP3vZDO6lQMT1m5F7k0/?utm_source=ig_twitter_share&amp;igshid=u1g4p6mwjku9",2018-11-20 08:14:15+00:00,,vivalehoho,,0,0,https://twitter.com/vivalehoho/status/1064794036937076736,20,8,14,1,"Just posted a photo @Paradise, California ",0,"Paradise, CA"
217.0,"Paradise, CA",1.0648009375696445e+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-20 08:41:41+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1064800937569644544,20,8,41,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic ,1,"Paradise, CA"
216.0,"Paradise, CA",1.0648062183913184e+18,"Little Spec, I am sorry that you had to endure the Camp Fire alone & scared. I can only imagine how you must've felt as the fire roared through wondering where your owners were, why they… https://www.instagram.com/p/BqZXqEUAUx4/?utm_source=ig_twitter_share&amp;igshid=1wo148l0i5etk",2018-11-20 09:02:40+00:00,,JRS_Echelon,,0,2,https://twitter.com/JRS_Echelon/status/1064806218391318528,20,9,2,1,"Little Spec, I am sorry that you had to endure the Camp Fire alone & scared. I can only imagine how you must've felt as the fire roared through wondering where your owners were, why they… ",2,"Magalia, CA"
215.0,"Paradise, CA",1.064849905531859e+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-20 11:56:16+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1064849905531858944,20,11,56,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic ,1,"Paradise, CA"
214.0,"Paradise, CA",1.0648819777974354e+18,"#CampFire unofficial update: 151,373 Acres. 70% Contained*. #ButteCounty @CALFIRE_ButteCo; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-20 14:03:42+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,0,0,https://twitter.com/CaliFireBot/status/1064881977797435392,20,14,3,1,"#CampFire unofficial update: 151,373 Acres. 70% Contained*. #ButteCounty @CALFIRE_ButteCo; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",1,"Paradise, CA"
213.0,"Paradise, CA",1.0648924361184174e+18,Volunteering at the Salvation Army along side so many fantastic people yesterday to help wildfire victims. #volunteering #salvationarmy #life #campfire #wildfire #buttecounty… https://www.instagram.com/trudikrupocki/p/BqZ-2s1HSJ3/?utm_source=ig_twitter_share&amp;igshid=7v9oh916pmuj,2018-11-20 14:45:16+00:00,#volunteering #salvationarmy #life #campfire #wildfire #buttecounty,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1064892436118417410,20,14,45,1,Volunteering at the Salvation Army along side so many fantastic people yesterday to help wildfire victims. #volunteering #salvationarmy #life #campfire #wildfire #buttecounty… ,3,"Chico, CA"
